经度,纬度,业务时间,卡片记录编码,线路名称,车牌号
114.045898,22.640283,2014/6/13 18:18,328658449,M421路,粤B74598
114.04615,22.645299,2014/6/13 18:19,322822683,M421路,粤B74598
114.127548,22.69395,2014/6/13 6:30,322310758,M264路,粤B74615
114.125816,22.696117,2014/6/13 6:31,293349296,M264路,粤B74615
114.10868,22.697849,2014/6/13 6:38,330068028,M264路,粤B74615
114.024665,22.65965,2014/6/13 8:04,23482589,M264路,粤B74615
114.030532,22.664333,2014/6/13 15:41,324869823,M264路,粤B74615
114.01728,22.6651,2014/6/13 12:01,361427492,M421路,粤B74640
114.032516,22.657432,2014/6/13 16:02,322073951,M421路,粤B74640
114.147262,22.683946,2014/6/13 6:30,323170449,M264路,粤B74671
114.136917,22.688699,2014/6/13 14:26,325382400,M264路,粤B74671
114.125083,22.69705,2014/6/13 14:32,320796392,M264路,粤B74671
114.042984,22.650699,2014/6/13 15:52,322658936,M264路,粤B74671
114.045402,22.693082,2014/6/13 16:24,281040559,M264路,粤B74671
114.111434,22.697483,2014/6/13 18:07,23100098,M264路,粤B74671
114.068733,22.6928,2014/6/13 18:26,322680948,M264路,粤B74671
114.030014,22.6587,2014/6/13 19:10,251277800,M264路,粤B74671
114.148681,22.684249,2014/6/13 6:41,293849220,M264路,粤B74752
114.133117,22.690715,2014/6/13 6:48,292025579,M264路,粤B74752
114.121215,22.6986,2014/6/13 6:52,327230889,M264路,粤B74752
114.027549,22.657049,2014/6/13 7:35,326041257,M264路,粤B74752
114.036018,22.654315,2014/6/13 8:24,329554464,M264路,粤B74752
114.023986,22.659032,2014/6/13 8:30,660076767,M264路,粤B74752
114.034202,22.685115,2014/6/13 8:42,360789112,M264路,粤B74752
114.027313,22.657016,2014/6/13 11:33,324477928,M264路,粤B74752
114.05912,22.69135,2014/6/13 18:52,325740779,M264路,粤B74752
114.036346,22.694416,2014/6/13 16:47,329624034,M264路,粤B74777
114.143051,22.684883,2014/6/13 18:32,361043260,M264路,粤B74777
114.023902,22.656816,2014/6/13 7:01,293114052,M264路,粤B74779
114.034851,22.687717,2014/6/13 7:14,292695343,M264路,粤B74779
114.121582,22.698549,2014/6/13 9:28,321788805,M264路,粤B74779
114.121582,22.698549,2014/6/13 9:28,321788805,M264路,粤B74779
114.133117,22.690715,2014/6/13 13:29,20476605,M264路,粤B74779
114.038963,22.652067,2014/6/13 15:01,320451815,M264路,粤B74779
114.121246,22.698682,2014/6/13 17:23,296115853,M264路,粤B74779
114.0867,22.70005,2014/6/13 17:44,324811296,M264路,粤B74779
114.030616,22.664249,2014/6/13 19:23,329512329,M264路,粤B74779
114.037818,22.694133,2014/6/13 19:34,360984764,M264路,粤B74779
114.125129,22.697,2014/6/13 21:08,291824492,M264路,粤B74779
114.11145,22.697433,2014/6/13 21:16,296238480,M264路,粤B74779
114.058181,22.691415,2014/6/13 21:27,296078419,M264路,粤B74779
114.058181,22.691415,2014/6/13 21:29,293779859,M264路,粤B74779
114.04882,22.621835,2014/6/13 11:48,329760596,M342路,粤B75037
114.065589,22.631139,2014/6/13 19:58,361158881,M342路,粤B75037
114.139701,22.609167,2014/6/13 7:09,297683821,383路,粤B75085
114.117568,22.570499,2014/6/13 7:35,20126071,383路,粤B75085
114.112136,22.558849,2014/6/13 7:40,322448901,383路,粤B75085
114.149299,22.6086,2014/6/13 12:55,291362259,383路,粤B75085
114.144119,22.609766,2014/6/13 12:57,295097454,383路,粤B75085
114.111312,22.596866,2014/6/13 13:09,296400334,383路,粤B75085
114.085098,22.551666,2014/6/13 15:55,330836758,383路,粤B75085
114.103797,22.552967,2014/6/13 16:08,326989417,383路,粤B75085
114.117103,22.604263,2014/6/13 22:11,280189867,383路,粤B75088
114.144615,22.609649,2014/6/13 6:12,323653822,383路,粤B75100
114.114234,22.5589,2014/6/13 9:58,322060417,383路,粤B75100
114.142463,22.609516,2014/6/13 21:28,292572442,383路,粤B75100
114.09481,22.551879,2014/6/13 23:40,323848944,383路,粤B75100
114.09481,22.551879,2014/6/13 23:40,323848944,383路,粤B75100
114.1194,22.5611,2014/6/13 22:05,323190930,383路,粤B75248
114.118484,22.564683,2014/6/13 22:05,328806478,383路,粤B75248
114.136962,22.609552,2014/6/13 6:20,280050962,383路,粤B75268
114.050949,22.604932,2014/6/13 8:55,80343097,383路,粤B75268
114.055786,22.622467,2014/6/13 9:00,327156624,383路,粤B75268
114.135635,22.609783,2014/6/13 8:10,293443871,383路,粤B75282
114.115951,22.603416,2014/6/13 12:52,441238991,383路,粤B75282
114.025985,22.539533,2014/6/13 20:31,293707503,383路,粤B75380
114.040542,22.610691,2014/6/13 7:53,50616875,M342路,粤B75408
114.144531,22.6098,2014/6/13 7:45,293533086,383路,粤B75418
114.138999,22.609266,2014/6/13 7:47,361004489,383路,粤B75418
114.112503,22.598934,2014/6/13 7:59,660025694,383路,粤B75418
114.070999,22.550949,2014/6/13 14:52,292013019,383路,粤B75418
114.144515,22.609832,2014/6/13 16:14,328402425,383路,粤B75418
114.115013,22.558982,2014/6/13 16:40,329409263,383路,粤B75418
114.05825,22.5512,2014/6/13 19:28,297692560,383路,粤B75418
114.116119,22.603616,2014/6/13 21:09,293839001,383路,粤B75418
113.96762,22.540252,2014/6/13 22:45,293745521,383路,粤B75418
113.96762,22.540252,2014/6/13 22:45,293745521,383路,粤B75418
114.048316,22.550882,2014/6/13 23:05,320327045,383路,粤B75418
114.11235,22.598283,2014/6/13 23:41,360667584,383路,粤B75418
114.1436,22.60968,2014/6/13 6:37,291464026,383路,粤B75419
114.104316,22.559984,2014/6/13 7:09,321746962,383路,粤B75419
113.963836,22.541683,2014/6/13 8:35,293814466,383路,粤B75419
113.966682,22.540599,2014/6/13 8:36,280650483,383路,粤B75419
114.006782,22.536533,2014/6/13 8:46,321176948,383路,粤B75419
114.040931,22.55035,2014/6/13 9:04,151105122,383路,粤B75419
114.040931,22.55035,2014/6/13 9:04,151105122,383路,粤B75419
114.12503,22.609149,2014/6/13 9:43,328882910,383路,粤B75419
114.12503,22.609149,2014/6/13 9:43,328882910,383路,粤B75419
114.141113,22.609371,2014/6/13 10:30,324320393,383路,粤B75419
114.1408,22.609283,2014/6/13 10:30,700195467,383路,粤B75419
113.94075,22.540433,2014/6/13 12:18,321639135,383路,粤B75419
114.111602,22.596799,2014/6/13 14:14,290779725,383路,粤B75419
114.038154,22.549119,2014/6/13 16:40,328256977,383路,粤B75419
114.11837,22.564567,2014/6/13 17:26,20069226,383路,粤B75419
114.142532,22.609565,2014/6/13 18:31,293121902,383路,粤B75419
114.027244,22.53984,2014/6/13 20:56,80434334,383路,粤B75419
114.138832,22.609249,2014/6/13 7:17,251292245,383路,粤B75433
114.116065,22.603582,2014/6/13 7:27,293790879,383路,粤B75433
114.111267,22.596799,2014/6/13 7:29,660482737,383路,粤B75433
114.079032,22.551683,2014/6/13 8:16,321997096,383路,粤B75433
114.069519,22.551134,2014/6/13 8:18,327543451,383路,粤B75433
114.007019,22.536367,2014/6/13 9:47,21056103,383路,粤B75433
114.007019,22.536367,2014/6/13 9:47,21056103,383路,粤B75433
114.11483,22.581132,2014/6/13 10:35,292934130,383路,粤B75433
113.964179,22.5415,2014/6/13 13:15,328394663,383路,粤B75433
114.103919,22.553033,2014/6/13 14:02,441024134,383路,粤B75433
114.10128,22.552284,2014/6/13 15:40,323381508,383路,粤B75433
114.112464,22.586,2014/6/13 18:43,323217620,383路,粤B75433
114.143646,22.609649,2014/6/13 7:11,80371003,383路,粤B75445
114.141563,22.609399,2014/6/13 7:12,680084952,383路,粤B75445
114.135551,22.609817,2014/6/13 7:14,298883701,383路,粤B75445
114.10408,22.555267,2014/6/13 7:49,290224291,383路,粤B75445
114.038909,22.549415,2014/6/13 8:26,330711038,383路,粤B75445
114.142852,22.609582,2014/6/13 11:21,290883931,383路,粤B75445
114.137763,22.609367,2014/6/13 11:23,151000753,383路,粤B75445
114.136642,22.609699,2014/6/13 11:23,323583511,383路,粤B75445
114.131866,22.610683,2014/6/13 11:27,20735383,383路,粤B75445
114.0484,22.551134,2014/6/13 12:17,21026357,383路,粤B75445
114.046852,22.551,2014/6/13 12:18,330595612,383路,粤B75445
114.141151,22.609367,2014/6/13 7:49,330209918,383路,粤B75448
114.131881,22.610599,2014/6/13 7:55,326307241,383路,粤B75448
114.11763,22.568099,2014/6/13 8:13,360260174,383路,粤B75448
114.018608,22.663082,2014/6/13 6:33,360731835,M263路,粤B76385
114.018234,22.663711,2014/6/13 10:51,290050538,M263路,粤B76385
114.03807,22.708406,2014/6/13 6:33,20416659,M263路,粤B76389
114.039619,22.713621,2014/6/13 22:20,322916599,M263路,粤B76389
113.911888,22.577781,2014/6/13 8:39,298579384,M206路,粤B76397
113.917724,22.64738,2014/6/13 8:32,329846995,M206路,粤B76518
113.918502,22.646516,2014/6/13 8:33,293505564,M206路,粤B76518
113.937774,22.764986,2014/6/13 17:59,361142339,M206路,粤B76518
114.054786,22.611064,2014/6/13 7:58,329234792,M263路,粤B76558
114.034957,22.688272,2014/6/13 20:48,296280841,M263路,粤B76558
114.134536,22.570583,2014/6/13 7:51,660477126,376路,粤B76591
114.124679,22.571434,2014/6/13 7:57,323978836,376路,粤B76591
114.130302,22.572332,2014/6/13 9:17,360747588,376路,粤B76591
114.130302,22.572332,2014/6/13 9:17,360747588,376路,粤B76591
114.11483,22.581033,2014/6/13 9:27,20265838,376路,粤B76591
114.11483,22.581033,2014/6/13 9:27,20265838,376路,粤B76591
114.141784,22.6093,2014/6/13 9:43,23005947,376路,粤B76591
114.141784,22.6093,2014/6/13 9:43,23005947,376路,粤B76591
114.12413,22.576583,2014/6/13 10:34,323176892,376路,粤B76591
114.123901,22.574399,2014/6/13 14:33,20547627,376路,粤B76591
114.125518,22.609666,2014/6/13 14:46,80412453,376路,粤B76591
114.124015,22.574083,2014/6/13 16:29,330697007,376路,粤B76591
114.137519,22.609434,2014/6/13 19:31,327395402,376路,粤B76591
114.116035,22.603582,2014/6/13 19:40,330017441,376路,粤B76591
114.131416,22.573034,2014/6/13 20:01,324198708,376路,粤B76591
114.126731,22.570833,2014/6/13 20:02,327299394,376路,粤B76591
114.1249,22.570816,2014/6/13 20:03,328673498,376路,粤B76591
114.124084,22.57415,2014/6/13 20:07,294025703,376路,粤B76591
114.145118,22.609832,2014/6/13 21:35,364007611,376路,粤B76591
114.140899,22.609382,2014/6/13 21:36,292958197,376路,粤B76591
114.116714,22.603816,2014/6/13 22:22,23082074,376路,粤B76591
114.052978,22.691905,2014/6/13 7:35,322022563,M264路,粤B76601
114.03453,22.68655,2014/6/13 11:23,23268378,M264路,粤B76601
114.052597,22.692066,2014/6/13 14:03,294429786,M264路,粤B76601
114.144416,22.609817,2014/6/13 11:27,298009250,376路,粤B76602
114.140815,22.609382,2014/6/13 11:28,324900314,376路,粤B76602
114.134414,22.570749,2014/6/13 13:21,322004235,376路,粤B76602
114.112548,22.586082,2014/6/13 13:35,297731176,376路,粤B76602
114.125083,22.609817,2014/6/13 14:44,23378444,376路,粤B76602
114.038978,22.64322,2014/6/13 21:55,328835114,M263路,粤B76603
114.038284,22.708967,2014/6/13 22:24,324488781,M263路,粤B76603
114.107116,22.612966,2014/6/13 18:52,327458438,M421路,粤B76606
114.059684,22.638767,2014/6/13 19:28,660504334,M421路,粤B76606
114.009185,22.6746,2014/6/13 21:02,361428713,M421路,粤B76606
114.112968,22.60255,2014/6/13 8:14,210009177,M421路,粤B76618
114.110237,22.609184,2014/6/13 8:21,660253947,M421路,粤B76618
114.105796,22.6166,2014/6/13 8:25,323178214,M421路,粤B76618
114.046081,22.646333,2014/6/13 10:38,322692046,M421路,粤B76618
114.078201,22.644233,2014/6/13 12:00,292232876,M421路,粤B76618
114.087669,22.64015,2014/6/13 7:25,294298998,M421路,粤B76622
114.045867,22.638566,2014/6/13 7:42,328251769,M421路,粤B76622
114.009315,22.67465,2014/6/13 8:50,292639072,M421路,粤B76622
114.01667,22.666,2014/6/13 13:07,290891183,M421路,粤B76622
114.045585,22.640216,2014/6/13 13:24,322514413,M421路,粤B76622
114.059036,22.691383,2014/6/13 13:07,327400805,M264路,粤B76642
114.034767,22.687149,2014/6/13 14:36,251144794,M264路,粤B76642
114.125,22.697332,2014/6/13 16:50,441146904,M264路,粤B76642
114.025299,22.65555,2014/6/13 18:29,321969832,M264路,粤B76642
114.030746,22.664749,2014/6/13 18:34,293680656,M264路,粤B76642
114.034896,22.687767,2014/6/13 18:45,360913142,M264路,粤B76642
114.047714,22.692684,2014/6/13 18:52,328138139,M264路,粤B76642
114.059486,22.69115,2014/6/13 18:54,324133658,M264路,粤B76642
114.119499,22.697799,2014/6/13 20:06,321919477,M264路,粤B76642
114.108085,22.697999,2014/6/13 20:08,291097226,M264路,粤B76642
114.093498,22.70215,2014/6/13 20:12,293116024,M264路,粤B76642
114.059097,22.691383,2014/6/13 20:24,322953050,M264路,粤B76642
114.085601,22.639717,2014/6/13 8:54,326421103,M421路,粤B76663
114.1053,22.618284,2014/6/13 12:02,661036746,M421路,粤B76663
114.144569,22.609849,2014/6/13 7:19,330272363,376路,粤B76668
114.144699,22.609884,2014/6/13 16:04,287038818,376路,粤B76668
114.140953,22.609382,2014/6/13 18:05,30004096,376路,粤B76668
114.132965,22.571649,2014/6/13 22:33,660083601,376路,粤B76668
114.044479,22.599456,2014/6/13 18:07,326674795,M263路,粤B76670
114.137702,22.609416,2014/6/13 9:27,360892412,376路,粤B76676
114.137702,22.609416,2014/6/13 9:27,360892412,376路,粤B76676
114.114913,22.5809,2014/6/13 10:12,330708005,376路,粤B76676
114.110832,22.5865,2014/6/13 13:49,292085009,376路,粤B76676
114.113868,22.583616,2014/6/13 17:52,290348720,376路,粤B76676
114.122848,22.608449,2014/6/13 19:03,293847108,376路,粤B76676
114.132797,22.571632,2014/6/13 21:38,321783984,376路,粤B76676
114.116485,22.603466,2014/6/13 21:59,322644809,376路,粤B76676
114.049804,22.637779,2014/6/13 16:59,280716091,M263路,粤B76685
114.038955,22.646039,2014/6/13 9:19,294239554,M263路,粤B76688
114.016822,22.665922,2014/6/13 18:57,361456951,M263路,粤B76688
114.112632,22.600416,2014/6/13 20:49,291522337,M421路,粤B76722
114.033782,22.714599,2014/6/13 6:41,327521014,338路,粤B76740
114.0214,22.730733,2014/6/13 6:46,251243662,338路,粤B76740
113.807235,22.666,2014/6/13 11:50,251297624,338路,粤B76740
113.810684,22.716316,2014/6/13 12:10,294064472,338路,粤B76740
113.771247,22.734382,2014/6/13 12:51,700043704,338路,粤B76740
113.77095,22.732183,2014/6/13 13:31,296106101,338路,粤B76740
113.892005,22.561632,2014/6/13 18:42,292327064,610普巴路,粤B77407
113.897453,22.568586,2014/6/13 9:46,23494096,613路,粤B77495
113.870346,22.567003,2014/6/13 17:53,322511029,613路,粤B77495
113.857269,22.578905,2014/6/13 21:22,326554587,613路,粤B77495
113.889747,22.581565,2014/6/13 13:10,291473099,M349路,粤B77499
113.860061,22.644712,2014/6/13 8:44,321345987,M349路,粤B77503
113.860183,22.610876,2014/6/13 19:07,327111807,M349路,粤B77565
113.898254,22.573156,2014/6/13 11:02,324894274,M349路,粤B77570
113.859748,22.650199,2014/6/13 17:11,285091215,M349路,粤B77577
113.890495,22.580825,2014/6/13 20:59,293156135,M349路,粤B77577
113.877845,22.583955,2014/6/13 19:11,325450043,606冷巴路,粤B77580
114.059547,22.691165,2014/6/13 10:42,295699482,M264路,粤B77797
114.021522,22.730281,2014/6/13 21:41,293014017,M285路,粤B77946
114.055221,22.722761,2014/6/13 7:26,23155811,M285路,粤B77988
113.812347,22.706916,2014/6/13 6:19,294033954,338路,粤B78029
113.809303,22.696849,2014/6/13 6:21,280678490,338路,粤B78029
113.806663,22.69275,2014/6/13 6:22,322254371,338路,粤B78029
113.802803,22.686515,2014/6/13 6:24,325279659,338路,粤B78029
113.854835,22.58695,2014/6/13 6:49,23464645,338路,粤B78029
113.880729,22.567617,2014/6/13 9:11,326410072,338路,粤B78029
113.849746,22.59165,2014/6/13 9:22,326207561,338路,粤B78029
113.800598,22.676715,2014/6/13 12:22,325089154,338路,粤B78029
113.824768,22.637716,2014/6/13 12:33,295259701,338路,粤B78029
113.880363,22.567234,2014/6/13 13:03,360962441,338路,粤B78029
113.881332,22.566316,2014/6/13 13:03,285022090,338路,粤B78029
113.898048,22.549571,2014/6/13 13:11,326499004,338路,粤B78029
114.015113,22.537733,2014/6/13 13:36,323527865,338路,粤B78029
114.06398,22.531999,2014/6/13 14:15,298893311,338路,粤B78029
113.882667,22.565782,2014/6/13 14:59,361253073,338路,粤B78029
113.843132,22.602216,2014/6/13 15:16,293680809,338路,粤B78029
113.801803,22.670583,2014/6/13 15:38,293095549,338路,粤B78029
113.817832,22.729349,2014/6/13 18:00,292541201,338路,粤B78029
113.806289,22.692176,2014/6/13 18:10,291689265,338路,粤B78029
113.806289,22.692176,2014/6/13 18:10,291689265,338路,粤B78029
113.804969,22.690099,2014/6/13 18:12,320026629,338路,粤B78029
113.800483,22.674217,2014/6/13 18:19,290635471,338路,粤B78029
113.897453,22.550233,2014/6/13 19:05,322456841,338路,粤B78029
114.068519,22.524133,2014/6/13 19:53,322857803,338路,粤B78029
114.017219,22.5387,2014/6/13 20:10,325697115,338路,粤B78029
113.98777,22.536367,2014/6/13 20:17,23313867,338路,粤B78029
113.800048,22.762916,2014/6/13 11:17,325982748,338路,粤B78032
114.077163,22.572767,2014/6/13 7:33,325262556,336路,粤B78037
114.035301,22.622217,2014/6/13 7:51,327485203,336路,粤B78037
113.998283,22.681449,2014/6/13 8:34,321567465,336路,粤B78037
114.161468,22.566783,2014/6/13 11:57,20068434,336路,粤B78037
114.084602,22.570734,2014/6/13 12:43,360357995,336路,粤B78037
114.036018,22.61955,2014/6/13 16:09,327125148,336路,粤B78037
113.988082,22.676567,2014/6/13 20:14,327563345,336路,粤B78037
114.043815,22.600267,2014/6/13 21:09,323652607,336路,粤B78037
114.112266,22.545633,2014/6/13 21:45,293154855,336路,粤B78037
114.034202,22.625667,2014/6/13 13:32,23469311,336路,粤B78056
114.099365,22.566883,2014/6/13 16:13,292749755,336路,粤B78056
114.032348,22.639583,2014/6/13 16:53,325923556,336路,粤B78056
114.111465,22.54565,2014/6/13 21:55,291422126,336路,粤B78056
114.104164,22.555616,2014/6/13 22:04,320109203,336路,粤B78056
114.045486,22.598833,2014/6/13 22:24,293641093,336路,粤B78056
114.031646,22.643484,2014/6/13 22:43,441002095,336路,粤B78056
114.019584,22.655855,2014/6/13 22:52,151033838,336路,粤B78056
114.104034,22.556549,2014/6/13 6:38,151021022,336路,粤B78066
114.040565,22.610715,2014/6/13 7:00,322672947,336路,粤B78066
114.006469,22.676849,2014/6/13 7:31,293141653,336路,粤B78066
113.986518,22.680233,2014/6/13 12:17,361353942,336路,粤B78066
114.025085,22.645915,2014/6/13 12:51,294594340,336路,粤B78066
114.102371,22.558704,2014/6/13 14:48,325745077,336路,粤B78066
114.035285,22.622249,2014/6/13 15:25,361457794,336路,粤B78066
114.033813,22.626983,2014/6/13 15:28,293733776,336路,粤B78066
114.033416,22.628084,2014/6/13 15:28,23589945,336路,粤B78066
114.104316,22.558782,2014/6/13 18:04,323479562,336路,粤B78066
114.099281,22.566783,2014/6/13 18:12,330377385,336路,粤B78066
114.017829,22.654132,2014/6/13 19:17,292206692,336路,粤B78066
113.996017,22.680133,2014/6/13 21:46,23087322,336路,粤B78066
114.032203,22.639833,2014/6/13 22:14,361343267,336路,粤B78066
114.031753,22.637796,2014/6/13 22:15,327383508,336路,粤B78066
114.134269,22.548786,2014/6/13 23:12,327536395,336路,粤B78066
114.163658,22.566699,2014/6/13 10:25,326596221,336路,粤B78069
114.009681,22.6744,2014/6/13 14:37,321380406,336路,粤B78069
114.0214,22.6594,2014/6/13 14:53,294227489,336路,粤B78069
114.0139,22.650875,2014/6/13 18:57,293083633,336路,粤B78069
114.021446,22.657217,2014/6/13 19:04,361409608,336路,粤B78069
114.005317,22.676599,2014/6/13 7:42,291134735,336路,粤B78070
114.007431,22.676715,2014/6/13 7:43,330392086,336路,粤B78070
114.007751,22.67625,2014/6/13 7:43,320949662,336路,粤B78070
114.010169,22.674116,2014/6/13 7:44,280683715,336路,粤B78070
114.023902,22.64635,2014/6/13 8:04,296137050,336路,粤B78070
114.03347,22.627433,2014/6/13 8:18,322624722,336路,粤B78070
114.040229,22.6114,2014/6/13 8:27,326933535,336路,粤B78070
113.984649,22.681516,2014/6/13 17:57,285062238,336路,粤B78070
114.031753,22.637199,2014/6/13 18:45,294652086,336路,粤B78070
114.036247,22.61915,2014/6/13 19:00,325660577,336路,粤B78070
114.099197,22.560533,2014/6/13 19:34,293768576,336路,粤B78070
114.01976,22.656002,2014/6/13 22:10,20436901,336路,粤B78070
114.020507,22.656562,2014/6/13 22:10,294363362,336路,粤B78070
114.018302,22.663467,2014/6/13 22:15,324708905,336路,粤B78070
114.16217,22.566816,2014/6/13 7:30,325135709,336路,粤B78073
114.09925,22.56685,2014/6/13 8:29,291809952,336路,粤B78073
114.0923,22.568067,2014/6/13 8:34,292956570,336路,粤B78073
114.040504,22.610904,2014/6/13 8:54,20588608,336路,粤B78073
114.038131,22.615365,2014/6/13 8:56,329452809,336路,粤B78073
114.018936,22.655399,2014/6/13 9:22,323875648,336路,粤B78073
114.018936,22.655399,2014/6/13 9:22,323875648,336路,粤B78073
114.009765,22.674432,2014/6/13 11:55,700097571,336路,粤B78073
114.009765,22.674432,2014/6/13 11:55,298886590,336路,粤B78073
114.032279,22.6401,2014/6/13 12:16,661031199,336路,粤B78073
114.111534,22.545633,2014/6/13 14:34,328788578,336路,粤B78073
114.107353,22.544916,2014/6/13 14:35,280512334,336路,粤B78073
114.107269,22.544952,2014/6/13 14:35,280512334,336路,粤B78073
114.099113,22.562784,2014/6/13 17:57,360974440,336路,粤B78073
113.987869,22.676933,2014/6/13 21:09,325985477,336路,粤B78073
114.032249,22.639966,2014/6/13 21:44,327194482,336路,粤B78073
114.034782,22.6235,2014/6/13 21:54,323125942,336路,粤B78073
114.008781,22.675184,2014/6/13 8:27,293148839,336路,粤B78076
114.032363,22.63985,2014/6/13 8:53,329328077,336路,粤B78076
114.032119,22.631816,2014/6/13 8:57,329730447,336路,粤B78076
114.168334,22.566883,2014/6/13 10:49,325664026,336路,粤B78076
114.044952,22.5969,2014/6/13 15:50,330152018,336路,粤B78076
