经度,纬度,业务时间,卡片记录编码,线路名称,车牌号
114.030242,22.753021,2014/6/12 17:53,327556522,627路,粤B67266
114.026062,22.654146,2014/6/12 9:26,361316983,M211路,粤B69461
114.041946,22.649436,2014/6/12 16:56,290763344,M211路,粤B69461
114.04042,22.611124,2014/6/12 17:33,320210867,621路,粤B69767
114.029136,22.619932,2014/6/12 9:53,327408021,M353路,粤B69806
114.03627,22.61934,2014/6/12 9:31,322908436,333路,粤B69819
114.018447,22.663511,2014/6/12 17:32,325265670,M424路,粤B69846
114.136985,22.5615,2014/6/12 15:06,323832082,M373路,粤B69848
114.136985,22.5615,2014/6/12 15:06,323832082,M373路,粤B69848
114.136764,22.560932,2014/6/12 16:43,329453004,M373路,粤B69849
114.144584,22.609832,2014/6/12 10:20,321483401,383路,粤B70475
114.144584,22.609832,2014/6/12 10:20,321483401,383路,粤B70475
114.111114,22.596567,2014/6/12 14:46,280098317,383路,粤B70475
114.111114,22.596567,2014/6/12 14:46,280098317,383路,粤B70475
114.104133,22.556716,2014/6/12 15:06,320154683,383路,粤B70475
114.104133,22.556716,2014/6/12 15:06,320154683,383路,粤B70475
114.08078,22.551767,2014/6/12 15:19,210006021,383路,粤B70475
113.967086,22.54095,2014/6/12 15:49,324448641,383路,粤B70475
113.967086,22.54095,2014/6/12 15:49,324448641,383路,粤B70475
114.024436,22.539449,2014/6/12 16:57,323857016,383路,粤B70475
114.024436,22.539449,2014/6/12 16:57,323857016,383路,粤B70475
114.046279,22.550733,2014/6/12 17:11,321666352,383路,粤B70475
114.093879,22.551816,2014/6/12 17:32,326529353,383路,粤B70475
114.103866,22.553016,2014/6/12 17:45,294633308,383路,粤B70475
114.137069,22.609516,2014/6/12 18:56,326232975,383路,粤B70475
114.137069,22.609516,2014/6/12 18:56,326232975,383路,粤B70475
113.859062,22.799892,2014/6/12 19:45,293865735,M248路,粤B70538
114.064926,22.633392,2014/6/12 18:36,328649017,M342路,粤B71871
113.886978,22.591279,2014/6/12 11:27,23271650,605路,粤B72207
113.891029,22.586042,2014/6/12 16:09,330707548,605路,粤B72309
114.025917,22.539649,2014/6/12 10:35,20384536,383路,粤B74271
114.025917,22.539649,2014/6/12 10:35,20384536,383路,粤B74271
114.048866,22.550899,2014/6/12 10:46,680955544,383路,粤B74271
114.048866,22.550899,2014/6/12 10:46,680955544,383路,粤B74271
114.145286,22.609899,2014/6/12 12:17,323846530,383路,粤B74271
114.145286,22.609899,2014/6/12 12:17,323846530,383路,粤B74271
114.138702,22.609283,2014/6/12 12:20,294518634,383路,粤B74271
114.138702,22.609283,2014/6/12 12:20,294518634,383路,粤B74271
114.138702,22.609283,2014/6/12 12:20,294518634,383路,粤B74271
114.138702,22.609283,2014/6/12 12:20,294518634,383路,粤B74271
114.120147,22.606683,2014/6/12 15:23,322559162,383路,粤B74271
114.120147,22.606683,2014/6/12 15:23,322559162,383路,粤B74271
113.85437,22.587999,2014/6/12 19:34,280660092,615路,粤B74276
114.02478,22.6601,2014/6/12 11:15,321834312,M421路,粤B74598
114.02478,22.6601,2014/6/12 11:15,321834312,M421路,粤B74598
114.028465,22.660865,2014/6/12 16:10,297422374,M421路,粤B74598
114.028465,22.660865,2014/6/12 16:10,297422374,M421路,粤B74598
114.102767,22.623649,2014/6/12 16:50,293139962,M421路,粤B74598
114.102767,22.623649,2014/6/12 16:50,293139962,M421路,粤B74598
114.121803,22.698583,2014/6/12 19:01,20624697,M264路,粤B74615
114.121803,22.698583,2014/6/12 19:01,20624697,M264路,粤B74615
114.108703,22.697883,2014/6/12 19:05,291097226,M264路,粤B74615
114.108703,22.697883,2014/6/12 19:05,291097226,M264路,粤B74615
114.032615,22.669015,2014/6/12 19:41,326315276,M264路,粤B74615
114.032615,22.669015,2014/6/12 19:41,326315276,M264路,粤B74615
114.036087,22.6944,2014/6/12 12:30,293175862,M264路,粤B74671
114.036087,22.6944,2014/6/12 12:30,293175862,M264路,粤B74671
114.041236,22.6937,2014/6/12 12:37,292584581,M264路,粤B74752
114.041236,22.6937,2014/6/12 12:37,292584581,M264路,粤B74752
114.141082,22.686399,2014/6/12 19:01,293401123,M264路,粤B74752
114.141082,22.686399,2014/6/12 19:01,293401123,M264路,粤B74752
114.125183,22.697,2014/6/12 19:09,23083714,M264路,粤B74752
114.125183,22.697,2014/6/12 19:09,23083714,M264路,粤B74752
114.108848,22.697834,2014/6/12 19:15,292425990,M264路,粤B74752
114.108848,22.697834,2014/6/12 19:15,292425990,M264路,粤B74752
114.034286,22.68515,2014/6/12 11:13,293170671,M264路,粤B74779
114.034286,22.68515,2014/6/12 11:13,293170671,M264路,粤B74779
114.140365,22.686832,2014/6/12 17:45,293768337,M264路,粤B74779
114.140365,22.686832,2014/6/12 17:45,293768337,M264路,粤B74779
114.131652,22.691284,2014/6/12 17:49,280435094,M264路,粤B74779
114.131652,22.691284,2014/6/12 17:49,280435094,M264路,粤B74779
114.107849,22.698066,2014/6/12 18:02,320849438,M264路,粤B74779
114.107849,22.698066,2014/6/12 18:02,320849438,M264路,粤B74779
114.103599,22.699167,2014/6/12 18:03,293914046,M264路,粤B74779
114.103599,22.699167,2014/6/12 18:03,293914046,M264路,粤B74779
114.030799,22.664533,2014/6/12 19:39,361386898,M264路,粤B74779
114.030799,22.664533,2014/6/12 19:39,361386898,M264路,粤B74779
114.03498,22.545366,2014/6/12 12:10,325961917,383路,粤B75100
114.03498,22.545366,2014/6/12 12:10,325961917,383路,粤B75100
114.143409,22.609687,2014/6/12 14:01,292425539,383路,粤B75100
114.141166,22.609424,2014/6/12 14:01,293843053,383路,粤B75100
114.143684,22.609666,2014/6/12 9:59,330640062,383路,粤B75248
114.103965,22.559949,2014/6/12 10:36,293025087,383路,粤B75248
114.103965,22.559949,2014/6/12 10:36,293025087,383路,粤B75248
114.039146,22.549467,2014/6/12 11:01,80072758,383路,粤B75248
114.038597,22.549266,2014/6/12 11:01,80072758,383路,粤B75248
114.039146,22.549467,2014/6/12 11:01,80072758,383路,粤B75248
114.11235,22.586215,2014/6/12 13:02,329825110,383路,粤B75248
114.11235,22.586215,2014/6/12 13:02,329825110,383路,粤B75248
114.137153,22.609516,2014/6/12 14:16,327161838,383路,粤B75248
114.137153,22.609516,2014/6/12 14:16,327161838,383路,粤B75248
114.102668,22.55875,2014/6/12 14:40,321727481,383路,粤B75248
114.102668,22.55875,2014/6/12 14:40,321727481,383路,粤B75248
114.102264,22.558696,2014/6/12 14:40,290660706,383路,粤B75248
114.107696,22.558584,2014/6/12 17:19,295742732,383路,粤B75248
114.107696,22.558584,2014/6/12 17:19,295742732,383路,粤B75248
114.143318,22.609666,2014/6/12 18:25,326335780,383路,粤B75248
114.143318,22.609666,2014/6/12 18:25,326335780,383路,粤B75248
113.940834,22.537166,2014/6/12 20:23,325621277,383路,粤B75248
113.940834,22.537166,2014/6/12 20:23,325621277,383路,粤B75248
114.095146,22.551872,2014/6/12 21:11,322442355,383路,粤B75248
114.118095,22.565191,2014/6/12 17:27,322568144,383路,粤B75282
114.104034,22.554483,2014/6/12 17:47,180078835,383路,粤B75282
114.104034,22.554483,2014/6/12 17:47,180078835,383路,粤B75282
114.103752,22.5531,2014/6/12 10:36,360090120,383路,粤B75380
114.112365,22.558633,2014/6/12 10:38,661032221,383路,粤B75380
114.112365,22.558633,2014/6/12 10:38,661032221,383路,粤B75380
114.11235,22.5862,2014/6/12 10:46,700069631,383路,粤B75380
114.11235,22.5862,2014/6/12 10:46,700069631,383路,粤B75380
114.137046,22.609516,2014/6/12 11:55,326350344,383路,粤B75380
114.137046,22.609516,2014/6/12 11:55,326350344,383路,粤B75380
114.132003,22.610683,2014/6/12 11:59,23132058,383路,粤B75380
114.132003,22.610683,2014/6/12 11:59,23132058,383路,粤B75380
114.118148,22.565525,2014/6/12 12:13,293697818,383路,粤B75380
114.104118,22.559949,2014/6/12 12:20,327315549,383路,粤B75380
114.104118,22.559949,2014/6/12 12:20,327315549,383路,粤B75380
113.950202,22.543083,2014/6/12 18:19,327508893,383路,粤B75380
113.950202,22.543083,2014/6/12 18:19,327508893,383路,粤B75380
114.112266,22.586416,2014/6/12 19:47,321820848,383路,粤B75380
114.112266,22.586416,2014/6/12 19:47,321820848,383路,粤B75380
114.124946,22.609382,2014/6/12 19:54,291065726,383路,粤B75380
114.124946,22.609382,2014/6/12 19:54,291065726,383路,粤B75380
113.9859,22.53605,2014/6/12 22:33,293917785,383路,粤B75380
113.9859,22.53605,2014/6/12 22:33,293917785,383路,粤B75380
114.059967,22.551166,2014/6/12 22:51,293002209,383路,粤B75380
114.059967,22.551166,2014/6/12 22:51,293002209,383路,粤B75380
114.103996,22.552999,2014/6/12 23:06,322645961,383路,粤B75380
114.125213,22.609367,2014/6/12 23:24,327010315,383路,粤B75380
114.125213,22.609367,2014/6/12 23:24,327010315,383路,粤B75380
114.135437,22.609832,2014/6/12 14:47,293355468,383路,粤B75411
114.135437,22.609832,2014/6/12 14:47,293355468,383路,粤B75411
114.021316,22.539382,2014/6/12 15:59,328243370,383路,粤B75411
114.021316,22.539382,2014/6/12 15:59,328243370,383路,粤B75411
114.059867,22.55125,2014/6/12 17:31,23080931,383路,粤B75411
114.070915,22.550966,2014/6/12 17:37,329535064,383路,粤B75411
114.070915,22.550966,2014/6/12 17:37,329535064,383路,粤B75411
114.103935,22.555732,2014/6/12 18:02,251127615,383路,粤B75411
114.103935,22.555732,2014/6/12 18:02,251127615,383路,粤B75411
114.036933,22.548749,2014/6/12 21:33,290668418,383路,粤B75411
114.036933,22.548749,2014/6/12 21:33,290668418,383路,粤B75411
114.103553,22.552932,2014/6/12 22:00,292087303,383路,粤B75411
114.127685,22.611516,2014/6/12 16:06,293117628,383路,粤B75413
114.038932,22.549299,2014/6/12 17:09,327451693,383路,粤B75413
114.038932,22.549299,2014/6/12 17:09,327451693,383路,粤B75413
114.149551,22.608083,2014/6/12 20:26,180088672,383路,粤B75413
114.149551,22.608083,2014/6/12 20:26,180088672,383路,粤B75413
114.137092,22.609548,2014/6/12 20:30,361403206,383路,粤B75413
114.136177,22.609762,2014/6/12 20:30,180002508,383路,粤B75413
114.141563,22.609382,2014/6/12 15:42,296195326,383路,粤B75418
114.141563,22.609382,2014/6/12 15:42,296195326,383路,粤B75418
114.109069,22.558715,2014/6/12 16:05,328390013,383路,粤B75418
114.040214,22.549682,2014/6/12 16:50,326317513,383路,粤B75418
114.040214,22.549682,2014/6/12 16:50,326317513,383路,粤B75418
113.950347,22.5431,2014/6/12 17:47,293641195,383路,粤B75418
113.950347,22.5431,2014/6/12 17:47,293641195,383路,粤B75418
114.034736,22.548084,2014/6/12 18:19,291953830,383路,粤B75418
114.034736,22.548084,2014/6/12 18:19,291953830,383路,粤B75418
114.064147,22.551265,2014/6/12 18:33,330255171,383路,粤B75418
114.064147,22.551265,2014/6/12 18:33,330255171,383路,粤B75418
114.089302,22.551715,2014/6/12 18:45,322477198,383路,粤B75418
114.089302,22.551715,2014/6/12 18:45,322477198,383路,粤B75418
114.020263,22.538932,2014/6/12 21:14,360369867,383路,粤B75418
114.009063,22.537349,2014/6/12 21:15,329548285,383路,粤B75418
114.035118,22.545049,2014/6/12 22:04,326142843,383路,粤B75418
114.035118,22.545049,2014/6/12 22:04,326142843,383路,粤B75418
114.046302,22.550699,2014/6/12 22:09,20602842,383路,粤B75418
114.079116,22.551584,2014/6/12 22:17,327335064,383路,粤B75418
114.079116,22.551584,2014/6/12 22:17,327335064,383路,粤B75418
114.080917,22.551666,2014/6/12 22:19,80373368,383路,粤B75418
114.080917,22.551666,2014/6/12 22:19,80373368,383路,粤B75418
114.083686,22.551666,2014/6/12 22:20,294420685,383路,粤B75418
114.083686,22.551666,2014/6/12 22:20,294420685,383路,粤B75418
114.103996,22.553115,2014/6/12 22:32,329360489,383路,粤B75418
114.111755,22.587047,2014/6/12 22:39,322488999,383路,粤B75418
114.125129,22.609382,2014/6/12 22:47,293065161,383路,粤B75418
114.125129,22.609382,2014/6/12 22:47,293065161,383路,粤B75418
113.964698,22.54128,2014/6/12 9:41,361068289,383路,粤B75419
114.035202,22.544466,2014/6/12 13:53,323664017,383路,粤B75419
114.035202,22.544466,2014/6/12 13:53,323664017,383路,粤B75419
114.131851,22.610517,2014/6/12 14:52,290644844,383路,粤B75419
114.034797,22.546466,2014/6/12 17:38,320063401,383路,粤B75419
114.034797,22.546466,2014/6/12 17:38,320063401,383路,粤B75419
114.07933,22.551649,2014/6/12 18:07,361262732,383路,粤B75419
114.07933,22.551649,2014/6/12 18:07,361262732,383路,粤B75419
114.094314,22.55195,2014/6/12 18:17,360733846,383路,粤B75419
114.094314,22.55195,2014/6/12 18:17,360733846,383路,粤B75419
114.117797,22.570432,2014/6/12 18:40,297695923,383路,粤B75419
114.117797,22.570432,2014/6/12 18:40,297695923,383路,粤B75419
113.964134,22.542049,2014/6/12 21:04,294748975,383路,粤B75419
113.948646,22.543149,2014/6/12 21:27,326675705,383路,粤B75419
113.948646,22.543149,2014/6/12 21:27,326675705,383路,粤B75419
114.035133,22.544633,2014/6/12 21:47,700060115,383路,粤B75419
114.035133,22.544633,2014/6/12 21:47,700060115,383路,粤B75419
114.070617,22.550966,2014/6/12 21:59,251267102,383路,粤B75419
114.070617,22.550966,2014/6/12 21:59,251267102,383路,粤B75419
114.112136,22.558883,2014/6/12 13:22,150196723,383路,粤B75421
114.034584,22.548067,2014/6/12 13:59,322805407,383路,粤B75421
114.034584,22.548067,2014/6/12 13:59,322805407,383路,粤B75421
114.034584,22.548067,2014/6/12 13:59,322805407,383路,粤B75421
114.007385,22.53705,2014/6/12 14:06,328391976,383路,粤B75421
114.007385,22.53705,2014/6/12 14:06,328391976,383路,粤B75421
114.040969,22.549734,2014/6/12 15:28,361356971,383路,粤B75421
114.040969,22.549734,2014/6/12 15:28,361356971,383路,粤B75421
114.117843,22.570611,2014/6/12 16:03,327159041,383路,粤B75421
114.13945,22.609102,2014/6/12 16:21,328203048,383路,粤B75421
114.025764,22.539533,2014/6/12 10:05,360770035,383路,粤B75433
114.025764,22.539533,2014/6/12 10:05,360770035,383路,粤B75433
114.13768,22.609416,2014/6/12 12:07,320513353,383路,粤B75433
114.13768,22.609416,2014/6/12 12:07,320513353,383路,粤B75433
114.13768,22.609416,2014/6/12 12:07,330109696,383路,粤B75433
114.131851,22.610483,2014/6/12 15:13,290065524,383路,粤B75433
114.131851,22.610483,2014/6/12 15:13,290065524,383路,粤B75433
114.149414,22.608533,2014/6/12 15:32,322710329,383路,粤B75433
114.149414,22.608533,2014/6/12 15:32,322710329,383路,粤B75433
114.137634,22.609399,2014/6/12 15:37,80436979,383路,粤B75433
114.10395,22.5601,2014/6/12 16:04,293939113,383路,粤B75433
114.104019,22.553066,2014/6/12 18:34,325361083,383路,粤B75433
114.104019,22.553066,2014/6/12 18:34,325361083,383路,粤B75433
114.125251,22.609516,2014/6/12 19:08,325136043,383路,粤B75433
114.125251,22.609516,2014/6/12 19:08,325136043,383路,粤B75433
114.137702,22.609434,2014/6/12 20:01,329656007,383路,粤B75433
114.137702,22.609434,2014/6/12 20:01,329656007,383路,粤B75433
114.135749,22.609817,2014/6/12 20:02,295009827,383路,粤B75433
114.135749,22.609817,2014/6/12 20:02,295009827,383路,粤B75433
113.986083,22.53605,2014/6/12 21:44,281004082,383路,粤B75433
113.986083,22.53605,2014/6/12 21:44,281004082,383路,粤B75433
114.040664,22.5496,2014/6/12 21:59,291469729,383路,粤B75433
114.040664,22.5496,2014/6/12 21:59,291469729,383路,粤B75433
114.088935,22.551666,2014/6/12 22:14,320240826,383路,粤B75433
114.088935,22.551666,2014/6/12 22:14,320240826,383路,粤B75433
114.091682,22.55175,2014/6/12 22:15,321218859,383路,粤B75433
114.091682,22.55175,2014/6/12 22:15,321218859,383路,粤B75433
114.104202,22.55335,2014/6/12 22:22,327144170,383路,粤B75433
114.112297,22.586317,2014/6/12 22:33,327406917,383路,粤B75433
114.112297,22.586317,2014/6/12 22:33,327406917,383路,粤B75433
114.139282,22.608999,2014/6/12 22:48,330259903,383路,粤B75433
114.139282,22.608999,2014/6/12 22:48,330259903,383路,粤B75433
114.104187,22.5543,2014/6/12 10:08,20554481,383路,粤B75445
114.115417,22.558633,2014/6/12 10:11,291065225,383路,粤B75445
114.115417,22.558633,2014/6/12 10:11,291065225,383路,粤B75445
114.149101,22.60865,2014/6/12 11:22,293212855,383路,粤B75445
114.149101,22.60865,2014/6/12 11:22,293212855,383路,粤B75445
114.141799,22.609466,2014/6/12 11:25,700195467,383路,粤B75445
114.141799,22.609466,2014/6/12 11:25,700195467,383路,粤B75445
114.079032,22.551584,2014/6/12 13:54,292420020,383路,粤B75445
114.079032,22.551584,2014/6/12 13:54,292420020,383路,粤B75445
114.11238,22.586149,2014/6/12 14:24,320776202,383路,粤B75445
114.11238,22.586149,2014/6/12 14:24,320776202,383路,粤B75445
114.11808,22.5659,2014/6/12 15:23,324395396,383路,粤B75445
114.11808,22.5659,2014/6/12 15:23,324395396,383路,粤B75445
114.115165,22.558916,2014/6/12 15:26,322194349,383路,粤B75445
114.115165,22.558916,2014/6/12 15:26,322194349,383路,粤B75445
114.10408,22.555299,2014/6/12 15:37,322496957,383路,粤B75445
114.10408,22.555299,2014/6/12 15:37,322496957,383路,粤B75445
114.115402,22.558633,2014/6/12 18:16,320690455,383路,粤B75445
114.115402,22.558633,2014/6/12 18:16,320690455,383路,粤B75445
114.007331,22.536449,2014/6/12 21:19,23469586,383路,粤B75445
114.091102,22.551767,2014/6/12 21:49,21014422,383路,粤B75445
114.091102,22.551767,2014/6/12 21:49,21014422,383路,粤B75445
114.108016,22.558532,2014/6/12 16:34,80076669,383路,粤B75448
114.108016,22.558532,2014/6/12 16:34,80076669,383路,粤B75448
114.069915,22.551399,2014/6/12 16:36,23526878,383路,粤B75448
114.069915,22.551399,2014/6/12 16:36,23526878,383路,粤B75448
114.069915,22.551399,2014/6/12 16:36,325256077,383路,粤B75448
114.0195,22.539167,2014/6/12 16:36,280324964,383路,粤B75448
114.0195,22.539167,2014/6/12 16:36,280324964,383路,粤B75448
114.103805,22.557136,2014/6/12 19:59,329701922,383路,粤B75448
114.118392,22.56508,2014/6/12 23:44,323100160,383路,粤B75448
114.055664,22.624071,2014/6/12 22:03,296270977,M263路,粤B76386
114.055664,22.624071,2014/6/12 22:03,296270977,M263路,粤B76386
114.119529,22.579082,2014/6/12 21:22,325741484,376路,粤B76548
113.902702,22.732295,2014/6/12 11:43,296364775,M206路,粤B76578
114.124046,22.574167,2014/6/12 12:49,325116567,376路,粤B76591
114.124046,22.574167,2014/6/12 12:49,325116567,376路,粤B76591
114.149353,22.608533,2014/6/12 14:14,291728778,376路,粤B76591
114.149353,22.608533,2014/6/12 14:14,291728778,376路,粤B76591
114.132881,22.571617,2014/6/12 14:48,320342547,376路,粤B76591
114.132881,22.571617,2014/6/12 14:48,320342547,376路,粤B76591
114.116935,22.604183,2014/6/12 15:06,291489203,376路,粤B76591
114.14933,22.6086,2014/6/12 17:33,80029080,376路,粤B76591
114.14933,22.6086,2014/6/12 17:33,80029080,376路,粤B76591
114.144615,22.609867,2014/6/12 17:36,292902102,376路,粤B76591
114.144615,22.609867,2014/6/12 17:36,292902102,376路,粤B76591
114.137733,22.609382,2014/6/12 17:39,322318777,376路,粤B76591
114.134582,22.570783,2014/6/12 18:12,292948768,376路,粤B76591
114.134582,22.570783,2014/6/12 18:12,292948768,376路,粤B76591
114.129951,22.57195,2014/6/12 18:16,297640698,376路,粤B76591
114.129951,22.57195,2014/6/12 18:16,297640698,376路,粤B76591
114.126068,22.5708,2014/6/12 20:08,293934331,376路,粤B76591
114.126068,22.5708,2014/6/12 20:08,293934331,376路,粤B76591
114.144699,22.609849,2014/6/12 21:36,281005866,376路,粤B76591
114.144699,22.609849,2014/6/12 21:36,281005866,376路,粤B76591
114.120498,22.579267,2014/6/12 22:15,293960021,376路,粤B76591
114.120498,22.579267,2014/6/12 22:15,293960021,376路,粤B76591
114.120315,22.606782,2014/6/12 22:29,296417203,376路,粤B76591
114.120315,22.606782,2014/6/12 22:29,296417203,376路,粤B76591
114.064201,22.691783,2014/6/12 10:33,292807867,M264路,粤B76601
114.064201,22.691783,2014/6/12 10:33,292807867,M264路,粤B76601
114.036933,22.694299,2014/6/12 14:43,360601172,M264路,粤B76601
114.036933,22.694299,2014/6/12 14:43,360601172,M264路,粤B76601
114.111099,22.697282,2014/6/12 15:05,292730034,M264路,粤B76601
114.111099,22.697282,2014/6/12 15:05,292730034,M264路,粤B76601
114.144584,22.609849,2014/6/12 10:23,324823946,376路,粤B76602
114.144584,22.609849,2014/6/12 10:23,324823946,376路,粤B76602
114.112289,22.598276,2014/6/12 22:01,330112360,376路,粤B76602
114.083435,22.640649,2014/6/12 15:41,325624874,M421路,粤B76618
114.083435,22.640649,2014/6/12 15:41,325624874,M421路,粤B76618
114.027847,22.661417,2014/6/12 19:20,296243674,M421路,粤B76618
114.027847,22.661417,2014/6/12 19:20,296243674,M421路,粤B76618
114.06108,22.63875,2014/6/12 21:33,285044783,M421路,粤B76618
114.06108,22.63875,2014/6/12 21:33,285044783,M421路,粤B76618
114.009513,22.674449,2014/6/12 14:21,325229014,M421路,粤B76622
114.009513,22.674449,2014/6/12 14:21,325229014,M421路,粤B76622
114.083717,22.640417,2014/6/12 15:06,326666408,M421路,粤B76622
114.083717,22.640417,2014/6/12 15:06,326666408,M421路,粤B76622
114.036933,22.653549,2014/6/12 18:43,324865988,M421路,粤B76622
114.036933,22.653549,2014/6/12 18:43,324865988,M421路,粤B76622
114.046012,22.647132,2014/6/12 22:23,324878035,M421路,粤B76622
114.046012,22.647132,2014/6/12 22:23,324878035,M421路,粤B76622
114.03453,22.685983,2014/6/12 10:30,361086806,M264路,粤B76642
114.03453,22.685983,2014/6/12 10:30,361086806,M264路,粤B76642
114.034599,22.686582,2014/6/12 15:00,293849220,M264路,粤B76642
114.034599,22.686582,2014/6/12 15:00,293849220,M264路,粤B76642
114.052597,22.69215,2014/6/12 21:02,330283908,M264路,粤B76642
114.019683,22.661399,2014/6/12 10:24,293526439,M421路,粤B76663
114.019683,22.661399,2014/6/12 10:24,293526439,M421路,粤B76663
114.03672,22.653633,2014/6/12 10:32,322681835,M421路,粤B76663
114.03672,22.653633,2014/6/12 10:32,322681835,M421路,粤B76663
114.024917,22.659782,2014/6/12 14:23,297440156,M421路,粤B76663
114.024917,22.659782,2014/6/12 14:23,297440156,M421路,粤B76663
114.053649,22.63635,2014/6/12 17:26,323630720,M421路,粤B76663
114.053649,22.63635,2014/6/12 17:26,323630720,M421路,粤B76663
114.02713,22.661699,2014/6/12 17:44,361337526,M421路,粤B76663
114.016731,22.665916,2014/6/12 17:51,322905955,M421路,粤B76663
114.016731,22.665916,2014/6/12 17:51,322905955,M421路,粤B76663
114.123001,22.608499,2014/6/12 22:14,329860595,376路,粤B76668
114.123001,22.608499,2014/6/12 22:14,329860595,376路,粤B76668
114.132919,22.571632,2014/6/12 22:35,330360888,376路,粤B76668
114.132919,22.571632,2014/6/12 22:35,330360888,376路,粤B76668
114.11238,22.586133,2014/6/12 10:26,330504649,376路,粤B76676
114.11238,22.586133,2014/6/12 10:26,330504649,376路,粤B76676
114.134666,22.570983,2014/6/12 19:03,330219781,376路,粤B76676
114.134666,22.570983,2014/6/12 19:03,330219781,376路,粤B76676
114.156883,22.608734,2014/6/12 20:19,294484411,376路,粤B76676
114.156883,22.608734,2014/6/12 20:19,294484411,376路,粤B76676
114.040893,22.640279,2014/6/12 21:57,322961131,M263路,粤B76688
114.055839,22.614961,2014/6/12 22:25,321451884,M263路,粤B76688
114.017814,22.664234,2014/6/12 11:05,292267806,M421路,粤B76722
114.017814,22.664234,2014/6/12 11:05,292267806,M421路,粤B76722
114.104034,22.622615,2014/6/12 11:51,329720049,M421路,粤B76722
114.104034,22.622615,2014/6/12 11:51,329720049,M421路,粤B76722
114.085464,22.63965,2014/6/12 15:53,328257530,M421路,粤B76722
114.085464,22.63965,2014/6/12 15:53,328257530,M421路,粤B76722
114.094581,22.6364,2014/6/12 15:55,292751364,M421路,粤B76722
114.094581,22.6364,2014/6/12 15:55,292751364,M421路,粤B76722
114.016563,22.666233,2014/6/12 18:34,323692074,M421路,粤B76722
114.016563,22.666233,2014/6/12 18:34,323692074,M421路,粤B76722
114.030036,22.659517,2014/6/12 19:34,292671305,M421路,粤B76722
114.030036,22.659517,2014/6/12 19:34,292671305,M421路,粤B76722
114.016532,22.666082,2014/6/12 22:19,325896632,M421路,粤B76722
114.016532,22.666082,2014/6/12 22:19,325896632,M421路,粤B76722
113.913703,22.584621,2014/6/12 17:53,361160094,610普巴路,粤B77417
113.857223,22.579072,2014/6/12 17:16,323746499,613路,粤B77467
113.859771,22.611631,2014/6/12 12:02,329913142,M349路,粤B77499
113.898025,22.57336,2014/6/12 21:03,360297554,M349路,粤B77570
113.904312,22.562166,2014/6/12 14:32,151013824,M349路,粤B77577
114.053916,22.744108,2014/6/12 19:02,328283551,M287路,粤B77751
114.041015,22.651382,2014/6/12 18:56,326370359,M264路,粤B77797
114.041015,22.651382,2014/6/12 18:56,326370359,M264路,粤B77797
114.092536,22.701932,2014/6/12 19:43,360421505,M264路,粤B77797
114.092536,22.701932,2014/6/12 19:43,360421505,M264路,粤B77797
114.120399,22.698299,2014/6/12 20:59,322138893,M264路,粤B77797
114.004341,22.734443,2014/6/12 8:30,325687930,M424路,粤B77810
114.064125,22.724304,2014/6/12 22:18,330706117,M285路,粤B77952
114.037651,22.616155,2014/6/12 20:46,290668897,621路,粤B77996
114.121437,22.544166,2014/6/12 10:21,323058714,336路,粤B78012
114.121437,22.544166,2014/6/12 10:21,323058714,336路,粤B78012
114.10585,22.545516,2014/6/12 11:36,320919955,336路,粤B78012
114.10585,22.545516,2014/6/12 11:36,320919955,336路,粤B78012
114.041053,22.6042,2014/6/12 15:24,322641763,336路,粤B78012
114.041053,22.6042,2014/6/12 15:24,322641763,336路,粤B78012
114.11573,22.546072,2014/6/12 16:11,20550395,336路,粤B78012
114.099014,22.565616,2014/6/12 18:26,327047463,336路,粤B78012
114.099014,22.565616,2014/6/12 18:26,327047463,336路,粤B78012
113.878913,22.569099,2014/6/12 9:39,21013948,338路,粤B78029
113.877998,22.5697,2014/6/12 9:40,328205750,338路,粤B78029
113.798416,22.763383,2014/6/12 11:37,660311125,338路,粤B78029
113.798416,22.763383,2014/6/12 11:37,660311125,338路,粤B78029
113.837486,22.61285,2014/6/12 12:35,296004855,338路,粤B78029
113.837486,22.61285,2014/6/12 12:35,296004855,338路,粤B78029
113.87078,22.5748,2014/6/12 12:49,293668800,338路,粤B78029
113.87078,22.5748,2014/6/12 12:49,293668800,338路,粤B78029
114.017936,22.654382,2014/6/12 19:22,361251199,336路,粤B78037
114.017936,22.654382,2014/6/12 19:22,361251199,336路,粤B78037
113.99897,22.680616,2014/6/12 21:21,326933272,336路,粤B78037
114.113433,22.545799,2014/6/12 22:37,285066209,336路,粤B78037
114.113433,22.545799,2014/6/12 22:37,285066209,336路,粤B78037
114.09925,22.560249,2014/6/12 17:22,321709615,336路,粤B78056
114.09925,22.560249,2014/6/12 17:22,321709615,336路,粤B78056
114.12207,22.544252,2014/6/12 17:49,361236911,336路,粤B78056
114.159812,22.56665,2014/6/12 18:10,660083501,336路,粤B78056
114.159812,22.56665,2014/6/12 18:10,660083501,336路,粤B78056
114.099235,22.562549,2014/6/12 19:25,330401525,336路,粤B78056
114.099235,22.562549,2014/6/12 19:25,330401525,336路,粤B78056
114.031867,22.643499,2014/6/12 20:06,292729180,336路,粤B78056
114.031867,22.643499,2014/6/12 20:06,292729180,336路,粤B78056
114.017669,22.646799,2014/6/12 20:12,327161992,336路,粤B78056
