经度,纬度,业务时间,卡片记录编码,线路名称,车牌号
114.044532,22.693367,2014/6/11 13:00,322207487,M264路,粤B74779
114.044532,22.693367,2014/6/11 13:00,322207487,M264路,粤B74779
114.035385,22.690767,2014/6/11 13:03,292125869,M264路,粤B74779
114.035385,22.690767,2014/6/11 13:03,292125869,M264路,粤B74779
114.037895,22.694139,2014/6/11 14:37,329614711,M264路,粤B74779
114.149131,22.684232,2014/6/11 16:44,251026695,M264路,粤B74779
114.037651,22.548971,2014/6/11 17:56,322358926,383路,粤B75041
114.053756,22.5512,2014/6/11 22:06,329266031,383路,粤B75041
114.008171,22.536725,2014/6/11 17:10,325480608,383路,粤B75088
114.134284,22.610099,2014/6/11 6:16,23121047,383路,粤B75100
114.040466,22.54985,2014/6/11 16:28,251271186,383路,粤B75100
114.080238,22.551561,2014/6/11 16:44,324826918,383路,粤B75100
113.964668,22.541334,2014/6/11 20:43,290903258,383路,粤B75100
114.104187,22.555656,2014/6/11 21:28,151090606,383路,粤B75100
114.112068,22.597749,2014/6/11 21:41,327464651,383路,粤B75100
114.142982,22.6096,2014/6/11 10:00,329827425,383路,粤B75248
114.142982,22.6096,2014/6/11 10:00,329827425,383路,粤B75248
114.113319,22.584333,2014/6/11 13:15,293912151,383路,粤B75248
114.113319,22.584333,2014/6/11 13:15,293912151,383路,粤B75248
114.026115,22.539682,2014/6/11 16:39,294527780,383路,粤B75248
114.11238,22.5862,2014/6/11 17:36,20841497,383路,粤B75248
114.11238,22.5862,2014/6/11 17:36,20841497,383路,粤B75248
114.11235,22.586233,2014/6/11 21:55,361433063,383路,粤B75248
114.116928,22.604082,2014/6/11 22:00,291938661,383路,粤B75248
114.116668,22.603782,2014/6/11 22:00,291938661,383路,粤B75248
114.14495,22.609846,2014/6/11 6:33,320538474,383路,粤B75268
114.05545,22.629316,2014/6/11 6:52,50507912,383路,粤B75268
114.061584,22.651916,2014/6/11 8:34,324393315,383路,粤B75268
114.104087,22.554336,2014/6/11 10:46,321271813,383路,粤B75268
114.048706,22.550952,2014/6/11 17:01,323028795,383路,粤B75268
113.940834,22.537441,2014/6/11 18:30,21017007,383路,粤B75282
114.030632,22.540933,2014/6/11 21:58,285033840,383路,粤B75282
114.024551,22.539417,2014/6/11 17:34,322660868,383路,粤B75380
114.036933,22.548784,2014/6/11 17:44,293156558,383路,粤B75380
114.040832,22.549734,2014/6/11 17:46,293587948,383路,粤B75380
114.040832,22.549734,2014/6/11 17:46,293587948,383路,粤B75380
114.144615,22.609783,2014/6/11 6:51,320070632,383路,粤B75411
114.137702,22.609382,2014/6/11 6:53,280078728,383路,粤B75411
114.106903,22.558799,2014/6/11 7:20,660500133,383路,粤B75411
113.967613,22.540765,2014/6/11 8:18,20619181,383路,粤B75411
114.138832,22.609216,2014/6/11 16:43,297865463,383路,粤B75413
114.13758,22.609399,2014/6/11 16:44,326625171,383路,粤B75413
114.135513,22.609832,2014/6/11 21:09,323263865,383路,粤B75413
114.133552,22.610282,2014/6/11 21:10,280133032,383路,粤B75413
114.107582,22.5585,2014/6/11 23:20,281038599,383路,粤B75413
114.137649,22.609382,2014/6/11 7:53,290889947,383路,粤B75418
114.137298,22.609416,2014/6/11 7:53,330205199,383路,粤B75418
114.01963,22.539167,2014/6/11 9:13,322497957,383路,粤B75418
114.01963,22.539167,2014/6/11 9:13,322497957,383路,粤B75418
114.137252,22.609466,2014/6/11 12:22,23285956,383路,粤B75418
114.137252,22.609466,2014/6/11 12:22,23285956,383路,粤B75418
114.125579,22.609649,2014/6/11 15:21,293593960,383路,粤B75418
113.947013,22.538866,2014/6/11 17:43,328372800,383路,粤B75418
114.035026,22.54532,2014/6/11 18:27,325468132,383路,粤B75418
114.124397,22.609291,2014/6/11 20:55,293253233,383路,粤B75418
114.038032,22.549135,2014/6/11 21:40,50624247,383路,粤B75418
114.039146,22.549232,2014/6/11 22:37,361475152,383路,粤B75418
114.138984,22.608983,2014/6/11 13:56,323537840,383路,粤B75419
114.137351,22.609449,2014/6/11 13:57,660072644,383路,粤B75419
114.049018,22.550849,2014/6/11 16:23,151007192,383路,粤B75419
114.094551,22.551864,2014/6/11 16:41,23168151,383路,粤B75419
114.116401,22.603633,2014/6/11 18:31,361433428,383路,粤B75419
114.116401,22.603633,2014/6/11 18:31,361433428,383路,粤B75419
114.081352,22.551879,2014/6/11 19:16,322336701,383路,粤B75419
114.02613,22.540233,2014/6/11 19:35,322462092,383路,粤B75419
114.111267,22.596866,2014/6/11 8:24,290988022,383路,粤B75421
114.103965,22.555099,2014/6/11 8:46,326504742,383路,粤B75421
114.14022,22.609308,2014/6/11 12:44,321794432,383路,粤B75421
114.13198,22.6107,2014/6/11 12:48,360164090,383路,粤B75421
114.13198,22.6107,2014/6/11 12:48,360164090,383路,粤B75421
114.124931,22.609766,2014/6/11 12:51,293730660,383路,粤B75421
114.124931,22.609766,2014/6/11 12:51,293730660,383路,粤B75421
114.116081,22.603633,2014/6/11 12:54,330082182,383路,粤B75421
114.116081,22.603633,2014/6/11 12:54,330082182,383路,粤B75421
114.025985,22.540184,2014/6/11 18:34,322200452,383路,粤B75421
114.041069,22.549783,2014/6/11 19:49,330656466,383路,粤B75421
114.041503,22.549922,2014/6/11 19:49,290467909,383路,粤B75421
114.053382,22.551122,2014/6/11 23:21,151068360,383路,粤B75421
114.14083,22.60935,2014/6/11 7:21,330059935,383路,粤B75433
114.137748,22.60935,2014/6/11 7:23,329694962,383路,粤B75433
114.088897,22.551666,2014/6/11 10:18,325904969,383路,粤B75433
114.088897,22.551666,2014/6/11 10:18,325904969,383路,粤B75433
113.940849,22.538999,2014/6/11 19:08,294411194,383路,粤B75433
114.035148,22.544767,2014/6/11 19:31,294343256,383路,粤B75433
114.035148,22.544767,2014/6/11 19:31,294343256,383路,粤B75433
114.081497,22.55175,2014/6/11 19:48,251373048,383路,粤B75433
114.05268,22.551099,2014/6/11 9:27,325141180,383路,粤B75445
114.05268,22.551099,2014/6/11 9:27,325141180,383路,粤B75445
113.9635,22.541749,2014/6/11 12:51,291653737,383路,粤B75445
113.9635,22.541749,2014/6/11 12:51,291653737,383路,粤B75445
114.040702,22.549633,2014/6/11 13:07,30053056,383路,粤B75445
114.040702,22.549633,2014/6/11 13:07,30053056,383路,粤B75445
114.104103,22.555517,2014/6/11 13:31,323326694,383路,粤B75445
114.125183,22.609434,2014/6/11 13:47,296065573,383路,粤B75445
114.117965,22.566066,2014/6/11 15:26,210008893,383路,粤B75445
114.078865,22.551666,2014/6/11 15:54,327272434,383路,粤B75445
114.079269,22.551532,2014/6/11 17:57,280853870,383路,粤B75445
114.088996,22.551666,2014/6/11 18:01,325642070,383路,粤B75445
114.112533,22.558633,2014/6/11 18:26,322779416,383路,粤B75445
114.120246,22.606716,2014/6/11 18:55,327197903,383路,粤B75445
114.120193,22.607276,2014/6/11 8:02,328774335,383路,粤B75448
114.038772,22.646007,2014/6/11 22:36,329543637,M263路,粤B76386
114.051826,22.637107,2014/6/11 23:16,292506946,M263路,粤B76386
114.144584,22.609832,2014/6/11 9:13,290035444,376路,粤B76591
114.144584,22.609832,2014/6/11 9:13,290035444,376路,粤B76591
114.149269,22.60865,2014/6/11 11:01,329715711,376路,粤B76591
114.149269,22.60865,2014/6/11 11:01,329715711,376路,粤B76591
114.137298,22.609483,2014/6/11 11:06,660512740,376路,粤B76591
114.137298,22.609483,2014/6/11 11:06,660512740,376路,粤B76591
114.137664,22.609416,2014/6/11 12:45,281020963,376路,粤B76591
114.137664,22.609416,2014/6/11 12:45,281020963,376路,粤B76591
114.137603,22.57035,2014/6/11 14:59,293655032,376路,粤B76591
114.132949,22.571599,2014/6/11 15:03,326820213,376路,粤B76591
114.134353,22.570632,2014/6/11 16:40,292590428,376路,粤B76591
114.144752,22.609867,2014/6/11 17:56,326146729,376路,粤B76591
114.112899,22.584533,2014/6/11 18:21,361155230,376路,粤B76591
114.133018,22.571599,2014/6/11 20:32,360083313,376路,粤B76591
114.126213,22.570615,2014/6/11 20:34,330621938,376路,粤B76591
114.126213,22.570615,2014/6/11 20:35,360939781,376路,粤B76591
114.149414,22.608516,2014/6/11 22:04,323957326,376路,粤B76591
114.149414,22.608516,2014/6/11 22:04,323957326,376路,粤B76591
114.133918,22.690282,2014/6/11 8:37,291792233,M264路,粤B76601
114.093582,22.702182,2014/6/11 8:49,322606950,M264路,粤B76601
114.035346,22.690267,2014/6/11 9:08,294348836,M264路,粤B76601
114.039581,22.694099,2014/6/11 13:19,360184841,M264路,粤B76601
114.039581,22.694099,2014/6/11 13:19,360184841,M264路,粤B76601
114.036399,22.694366,2014/6/11 14:53,322232227,M264路,粤B76601
114.134483,22.570716,2014/6/11 14:35,330594943,376路,粤B76602
114.132934,22.571632,2014/6/11 14:36,180036971,376路,粤B76602
114.140869,22.609382,2014/6/11 15:43,320272943,376路,粤B76602
114.13195,22.610683,2014/6/11 17:41,330195983,376路,粤B76602
114.13195,22.610683,2014/6/11 17:41,330195983,376路,粤B76602
114.119331,22.579383,2014/6/11 18:34,293806149,376路,粤B76602
114.120285,22.6067,2014/6/11 18:49,290925049,376路,粤B76602
114.120285,22.6067,2014/6/11 18:49,290925049,376路,粤B76602
114.120353,22.606733,2014/6/11 20:24,328326855,376路,粤B76602
114.029319,22.660083,2014/6/11 16:32,23605534,M421路,粤B76606
114.094184,22.6373,2014/6/11 16:59,329227326,M421路,粤B76606
114.025199,22.660284,2014/6/11 9:16,23493225,M421路,粤B76607
114.025199,22.660284,2014/6/11 9:16,23493225,M421路,粤B76607
114.008697,22.675266,2014/6/11 6:55,151096521,M421路,粤B76618
114.008697,22.675266,2014/6/11 6:55,180027443,M421路,粤B76618
114.02465,22.659549,2014/6/11 7:07,322900159,M421路,粤B76618
114.111015,22.608217,2014/6/11 16:52,293027554,M421路,粤B76618
114.107185,22.612966,2014/6/11 16:58,325754062,M421路,粤B76618
114.105697,22.616117,2014/6/11 17:00,328698060,M421路,粤B76618
114.095916,22.634149,2014/6/11 17:08,323308153,M421路,粤B76618
114.095916,22.634149,2014/6/11 17:08,323308153,M421路,粤B76618
114.088485,22.640417,2014/6/11 17:10,291290775,M421路,粤B76618
114.088485,22.640417,2014/6/11 17:10,291290775,M421路,粤B76618
114.04232,22.650867,2014/6/11 17:31,23604337,M421路,粤B76618
114.038436,22.652334,2014/6/11 17:34,361222876,M421路,粤B76618
114.045814,22.648399,2014/6/11 19:18,292931620,M421路,粤B76618
114.083312,22.640733,2014/6/11 21:16,324938115,M421路,粤B76618
114.008781,22.675132,2014/6/11 7:46,324479704,M421路,粤B76622
114.012496,22.672033,2014/6/11 7:48,291121893,M421路,粤B76622
114.019584,22.661565,2014/6/11 7:56,292501743,M421路,粤B76622
114.076934,22.644783,2014/6/11 13:04,80360483,M421路,粤B76622
114.025016,22.660034,2014/6/11 16:59,296249755,M421路,粤B76622
114.10437,22.622549,2014/6/11 18:38,321243404,M421路,粤B76622
114.030052,22.659482,2014/6/11 20:53,297684332,M421路,粤B76622
114.034606,22.723701,2014/6/11 20:40,296313798,M286路,粤B76640
114.072517,22.693367,2014/6/11 7:03,360812553,M264路,粤B76642
114.073585,22.693708,2014/6/11 7:03,293366856,M264路,粤B76642
114.1249,22.696916,2014/6/11 9:02,281034238,M264路,粤B76642
114.109634,22.697549,2014/6/11 9:09,361076418,M264路,粤B76642
114.024734,22.655834,2014/6/11 11:01,291632069,M264路,粤B76642
114.024734,22.655834,2014/6/11 11:01,291632069,M264路,粤B76642
114.134132,22.690483,2014/6/11 13:05,324515864,M264路,粤B76642
114.134132,22.690483,2014/6/11 13:05,324515864,M264路,粤B76642
114.093948,22.702299,2014/6/11 13:19,327343265,M264路,粤B76642
114.093948,22.702299,2014/6/11 13:19,327343265,M264路,粤B76642
114.03437,22.685667,2014/6/11 15:00,290877030,M264路,粤B76642
114.052619,22.6921,2014/6/11 17:34,326647938,M264路,粤B76642
114.029563,22.663116,2014/6/11 18:51,326571053,M264路,粤B76642
114.103347,22.699199,2014/6/11 21:17,290706122,M264路,粤B76642
114.054466,22.691883,2014/6/11 21:30,291109951,M264路,粤B76642
114.040298,22.693983,2014/6/11 21:34,293239830,M264路,粤B76642
114.008552,22.675416,2014/6/11 7:04,294390710,M421路,粤B76663
114.019882,22.661333,2014/6/11 7:12,330676004,M421路,粤B76663
114.033935,22.656383,2014/6/11 7:19,294321622,M421路,粤B76663
114.06005,22.638566,2014/6/11 7:36,280751086,M421路,粤B76663
114.113037,22.602684,2014/6/11 8:39,326648976,M421路,粤B76663
114.017517,22.664649,2014/6/11 11:47,323019569,M421路,粤B76663
114.025398,22.660165,2014/6/11 15:41,327336372,M421路,粤B76663
114.098869,22.629966,2014/6/11 17:16,292941852,M421路,粤B76663
114.098869,22.629966,2014/6/11 17:16,292941852,M421路,粤B76663
114.042152,22.650882,2014/6/11 17:48,361045666,M421路,粤B76663
114.042152,22.650882,2014/6/11 17:48,361045666,M421路,粤B76663
114.035919,22.654499,2014/6/11 17:55,285082316,M421路,粤B76663
114.041664,22.650999,2014/6/11 19:23,360721546,M421路,粤B76663
114.025535,22.67218,2014/6/11 9:34,660648151,M263路,粤B76665
114.144248,22.609783,2014/6/11 6:36,80374653,376路,粤B76668
114.14215,22.609516,2014/6/11 6:36,151006533,376路,粤B76668
114.117782,22.580163,2014/6/11 7:19,323327175,376路,粤B76668
114.144783,22.609849,2014/6/11 7:57,294635400,376路,粤B76668
114.144783,22.609849,2014/6/11 7:57,20090156,376路,粤B76668
114.141487,22.609434,2014/6/11 7:58,291082945,376路,粤B76668
114.134368,22.570484,2014/6/11 8:35,326408450,376路,粤B76668
114.111297,22.597,2014/6/11 11:39,660634448,376路,粤B76668
114.114868,22.580999,2014/6/11 13:49,291829476,376路,粤B76668
114.149284,22.608615,2014/6/11 18:20,20942639,376路,粤B76668
114.144714,22.609884,2014/6/11 18:23,326516784,376路,粤B76668
114.1408,22.609382,2014/6/11 18:24,325763265,376路,粤B76668
114.1408,22.609367,2014/6/11 20:27,660588789,376路,粤B76668
114.144668,22.609849,2014/6/11 6:48,322506696,376路,粤B76676
114.126533,22.570716,2014/6/11 8:52,360771836,376路,粤B76676
114.126518,22.570749,2014/6/11 10:27,323971945,376路,粤B76676
114.126518,22.570749,2014/6/11 10:27,323971945,376路,粤B76676
114.124046,22.57415,2014/6/11 12:16,251267934,376路,粤B76676
114.124046,22.57415,2014/6/11 12:16,251267934,376路,粤B76676
114.11238,22.586082,2014/6/11 14:05,321760233,376路,粤B76676
114.120269,22.5792,2014/6/11 17:29,330044313,376路,粤B76676
114.124015,22.5743,2014/6/11 19:29,329542320,376路,粤B76676
114.124015,22.5743,2014/6/11 19:29,329542320,376路,粤B76676
114.134117,22.57085,2014/6/11 21:15,281201478,376路,粤B76676
114.112014,22.597583,2014/6/11 21:30,700017863,376路,粤B76676
114.038406,22.642175,2014/6/11 6:59,22025737,M263路,粤B76679
114.011436,22.6774,2014/6/11 7:12,287067257,M421路,粤B76722
114.008003,22.675933,2014/6/11 7:17,291484480,M421路,粤B76722
114.015319,22.66785,2014/6/11 7:22,360704879,M421路,粤B76722
114.101486,22.625883,2014/6/11 8:12,327468911,M421路,粤B76722
114.038185,22.652549,2014/6/11 17:55,325101895,M421路,粤B76722
114.018234,22.6636,2014/6/11 19:30,330684033,M421路,粤B76722
114.018234,22.6636,2014/6/11 19:30,330684033,M421路,粤B76722
114.08432,22.64015,2014/6/11 20:07,290344634,M421路,粤B76722
114.072135,22.644832,2014/6/11 21:41,292556912,M421路,粤B76722
113.897949,22.768234,2014/6/11 16:16,294551531,338路,粤B76740
114.021301,22.731,2014/6/11 16:54,330321314,338路,粤B76740
114.021415,22.729682,2014/6/11 16:55,20531004,338路,粤B76740
114.04383,22.680549,2014/6/11 17:16,320189967,338路,粤B76740
114.04383,22.680549,2014/6/11 17:16,320189967,338路,粤B76740
114.044433,22.687517,2014/6/11 18:09,322438466,338路,粤B76740
113.896751,22.771615,2014/6/11 20:08,290803247,338路,粤B76740
114.002853,22.7345,2014/6/11 20:46,287107109,338路,粤B76740
113.875167,22.598735,2014/6/11 7:03,323236304,610普巴路,粤B77417
113.890106,22.563316,2014/6/11 12:44,360964861,610普巴路,粤B77417
113.866485,22.577791,2014/6/11 14:43,327444879,610普巴路,粤B77417
113.876434,22.594564,2014/6/11 21:49,280480964,610普巴路,粤B77417
113.897468,22.568508,2014/6/11 17:27,320172163,613路,粤B77483
113.856994,22.579082,2014/6/11 19:15,151099594,613路,粤B77483
113.864486,22.567687,2014/6/11 19:11,324953762,613路,粤B77495
113.889854,22.581251,2014/6/11 13:40,23381796,M349路,粤B77499
113.890289,22.581005,2014/6/11 15:21,296090952,M349路,粤B77503
113.861915,22.666307,2014/6/11 21:47,23523103,M349路,粤B77565
113.860145,22.610895,2014/6/11 18:58,285028467,M349路,粤B77578
113.900093,22.565731,2014/6/11 6:34,294053982,606冷巴路,粤B77580
113.905708,22.584156,2014/6/11 14:36,326962114,606冷巴路,粤B77580
114.032012,22.750696,2014/6/11 0:04,320878558,M287路,粤B77751
114.014884,22.668695,2014/6/11 6:25,322573070,621路,粤B77943
114.03173,22.637327,2014/6/11 17:52,151041630,621路,粤B77996
114.004898,22.676265,2014/6/11 6:37,328146350,336路,粤B78000
114.020446,22.646181,2014/6/11 6:56,328678388,336路,粤B78000
114.045768,22.596292,2014/6/11 7:21,327222100,336路,粤B78000
114.09378,22.5678,2014/6/11 7:38,293987256,336路,粤B78000
114.178184,22.559917,2014/6/11 8:48,294336091,336路,粤B78000
114.170051,22.5669,2014/6/11 8:52,321591686,336路,粤B78000
113.980285,22.681533,2014/6/11 12:41,322908219,336路,粤B78000
113.980285,22.681533,2014/6/11 12:41,322908219,336路,粤B78000
113.998481,22.681182,2014/6/11 12:50,320031857,336路,粤B78000
113.998481,22.681182,2014/6/11 12:50,320031857,336路,粤B78000
114.149932,22.556283,2014/6/11 15:23,80361214,336路,粤B78000
114.1137,22.543367,2014/6/11 15:45,328387588,336路,粤B78000
114.036376,22.619424,2014/6/11 16:36,360176249,336路,粤B78000
113.9766,22.680149,2014/6/11 18:28,330569813,336路,粤B78000
113.978614,22.681232,2014/6/11 18:29,326449855,336路,粤B78000
113.982383,22.681566,2014/6/11 18:30,329633697,336路,粤B78000
113.986335,22.680482,2014/6/11 18:31,321840638,336路,粤B78000
113.986335,22.680482,2014/6/11 18:31,321840638,336路,粤B78000
113.996047,22.680166,2014/6/11 18:37,292320751,336路,粤B78000
113.996047,22.680166,2014/6/11 18:38,292032678,336路,粤B78000
114.007484,22.6767,2014/6/11 18:43,329410664,336路,粤B78000
114.03218,22.631834,2014/6/11 19:16,324598363,336路,粤B78000
114.03627,22.619083,2014/6/11 19:24,328213292,336路,粤B78000
114.03627,22.619083,2014/6/11 19:24,328213292,336路,粤B78000
114.114753,22.54615,2014/6/11 20:06,330227963,336路,粤B78000
114.169898,22.566917,2014/6/11 21:12,23070528,336路,粤B78000
114.083686,22.571416,2014/6/11 22:01,660311128,336路,粤B78000
114.021064,22.659933,2014/6/11 22:44,360448753,336路,粤B78000
114.167228,22.566984,2014/6/11 6:40,294679443,336路,粤B78012
114.162048,22.566616,2014/6/11 6:42,325339053,336路,粤B78012
114.035949,22.619949,2014/6/11 7:40,23630356,336路,粤B78012
114.021186,22.659967,2014/6/11 8:05,294390178,336路,粤B78012
114.009468,22.674516,2014/6/11 8:14,292134207,336路,粤B78012
114.006965,22.676933,2014/6/11 8:16,361268074,336路,粤B78012
113.99987,22.679483,2014/6/11 8:20,361385771,336路,粤B78012
114.017013,22.654565,2014/6/11 9:33,251083646,336路,粤B78012
114.017013,22.654565,2014/6/11 9:33,251083646,336路,粤B78012
114.104019,22.555299,2014/6/11 10:40,291288421,336路,粤B78012
114.104019,22.555299,2014/6/11 10:40,291288421,336路,粤B78012
114.032066,22.639017,2014/6/11 12:56,292230927,336路,粤B78012
114.032066,22.639017,2014/6/11 12:56,292230927,336路,粤B78012
113.997596,22.681449,2014/6/11 13:27,292582439,336路,粤B78012
113.983535,22.681533,2014/6/11 14:39,20552191,336路,粤B78012
113.987464,22.677827,2014/6/11 14:41,322943290,336路,粤B78012
114.009567,22.6746,2014/6/11 14:55,297590938,336路,粤B78012
113.978347,22.681034,2014/6/11 21:35,291624912,336路,粤B78012
114.034851,22.623533,2014/6/11 22:23,323125942,336路,粤B78012
114.104202,22.5552,2014/6/11 22:52,292990713,336路,粤B78012
114.008247,22.675765,2014/6/11 8:09,292910299,336路,粤B78056
114.01342,22.670799,2014/6/11 8:12,293443416,336路,粤B78056
114.022247,22.6583,2014/6/11 8:20,291125163,336路,粤B78056
114.160919,22.566732,2014/6/11 10:45,298852301,336路,粤B78056
114.160919,22.566732,2014/6/11 10:45,298852301,336路,粤B78056
114.020935,22.656866,2014/6/11 12:15,323833584,336路,粤B78056
114.020935,22.656866,2014/6/11 12:15,323833584,336路,粤B78056
114.105529,22.547599,2014/6/11 16:37,328380401,336路,粤B78056
114.146316,22.555583,2014/6/11 17:39,361343740,336路,粤B78056
