经度,纬度,业务时间,卡片记录编码,线路名称,车牌号
114.032608,22.758901,2014/6/10 7:43,293173853,627路,粤B67270
114.030204,22.752492,2014/6/10 11:28,323694125,627路,粤B67388
114.030204,22.752492,2014/6/10 11:28,323694125,627路,粤B67388
113.987228,22.685302,2014/6/10 6:51,330396858,M211路,粤B69640
113.987228,22.685302,2014/6/10 6:51,330396858,M211路,粤B69640
114.042045,22.649721,2014/6/10 7:54,320719106,M211路,粤B69640
114.042045,22.649721,2014/6/10 7:54,320719106,M211路,粤B69640
114.012397,22.672483,2014/6/10 8:19,325687429,M211路,粤B69640
114.012397,22.672483,2014/6/10 8:19,325687429,M211路,粤B69640
113.98249,22.692743,2014/6/10 9:01,330348790,M211路,粤B69640
113.98249,22.692743,2014/6/10 9:01,330348790,M211路,粤B69640
114.014099,22.669715,2014/6/10 9:27,322730090,M211路,粤B69640
114.014099,22.669715,2014/6/10 9:27,322730090,M211路,粤B69640
114.017463,22.656639,2014/6/10 9:38,23565259,M211路,粤B69640
114.017463,22.656639,2014/6/10 9:38,23565259,M211路,粤B69640
113.982109,22.685235,2014/6/10 12:05,20522767,M211路,粤B69640
113.982109,22.685235,2014/6/10 12:05,20522767,M211路,粤B69640
113.982109,22.685235,2014/6/10 12:05,360842428,M211路,粤B69640
113.982109,22.685235,2014/6/10 12:05,360842428,M211路,粤B69640
113.988006,22.681667,2014/6/10 12:10,296432408,M211路,粤B69640
113.988006,22.681667,2014/6/10 12:10,296432408,M211路,粤B69640
114.036407,22.712368,2014/6/10 7:17,296211570,M285路,粤B69727
114.036407,22.712368,2014/6/10 7:17,296211570,M285路,粤B69727
114.054702,22.736759,2014/6/10 7:38,361475607,M287路,粤B69791
114.054702,22.736759,2014/6/10 7:38,361475607,M287路,粤B69791
114.044364,22.701456,2014/6/10 8:54,321862987,M287路,粤B69791
114.044364,22.701456,2014/6/10 8:54,321862987,M287路,粤B69791
114.004951,22.676261,2014/6/10 7:26,20938386,M211路,粤B69800
114.004951,22.676261,2014/6/10 7:26,20938386,M211路,粤B69800
114.012825,22.664756,2014/6/10 10:45,325980079,M211路,粤B69800
114.012825,22.664756,2014/6/10 10:45,325980079,M211路,粤B69800
113.994102,22.681436,2014/6/10 12:33,293860251,M211路,粤B69800
113.994102,22.681436,2014/6/10 12:33,293860251,M211路,粤B69800
114.03833,22.642105,2014/6/10 13:42,330341154,M353路,粤B69806
114.039581,22.644567,2014/6/10 7:24,298851826,M353路,粤B69812
114.039581,22.644567,2014/6/10 7:24,298851826,M353路,粤B69812
114.032096,22.631732,2014/6/10 9:42,323021888,M353路,粤B69812
114.032096,22.631732,2014/6/10 9:42,323021888,M353路,粤B69812
114.041694,22.639892,2014/6/10 7:17,322497425,333路,粤B69819
114.041694,22.639892,2014/6/10 7:17,322497425,333路,粤B69819
114.035827,22.642385,2014/6/10 7:19,660509362,333路,粤B69819
114.035827,22.642385,2014/6/10 7:19,660509362,333路,粤B69819
114.039665,22.641096,2014/6/10 12:06,321592023,333路,粤B69819
114.031822,22.635211,2014/6/10 12:11,361217415,333路,粤B69819
114.034019,22.626243,2014/6/10 12:17,328147429,333路,粤B69819
114.034019,22.626243,2014/6/10 12:17,328147429,333路,粤B69819
114.034423,22.65562,2014/6/10 8:07,321919999,M353路,粤B69826
114.031623,22.636732,2014/6/10 14:06,294133447,M353路,粤B69826
114.03263,22.629446,2014/6/10 9:55,329452164,621路,粤B69829
114.03263,22.629446,2014/6/10 9:55,329452164,621路,粤B69829
114.03833,22.642011,2014/6/10 7:25,660386820,M353路,粤B69831
114.03833,22.642011,2014/6/10 7:25,660386820,M353路,粤B69831
114.040908,22.647403,2014/6/10 14:06,361404211,M353路,粤B69831
114.005439,22.734676,2014/6/10 7:45,296018584,M424路,粤B69846
114.005439,22.734676,2014/6/10 7:45,296018584,M424路,粤B69846
114.00785,22.735326,2014/6/10 7:47,328892915,M424路,粤B69846
114.00785,22.735326,2014/6/10 7:47,328892915,M424路,粤B69846
114.003349,22.73464,2014/6/10 9:46,323571651,M424路,粤B69846
114.003349,22.73464,2014/6/10 9:46,323571651,M424路,粤B69846
114.146003,22.614212,2014/6/10 7:42,323136810,M373路,粤B69849
114.146003,22.614212,2014/6/10 7:42,323136810,M373路,粤B69849
114.151435,22.620515,2014/6/10 18:28,330665267,M373路,粤B69849
114.151435,22.620515,2014/6/10 18:28,330665267,M373路,粤B69849
114.052368,22.746244,2014/6/10 7:02,293087945,M287路,粤B69851
114.052368,22.746244,2014/6/10 7:02,293087945,M287路,粤B69851
114.049354,22.717735,2014/6/10 7:16,361147225,M287路,粤B69851
114.049354,22.717735,2014/6/10 7:16,361147225,M287路,粤B69851
114.044509,22.689535,2014/6/10 8:13,322261549,M287路,粤B69851
114.044509,22.689535,2014/6/10 8:13,322261549,M287路,粤B69851
114.047851,22.717145,2014/6/10 9:56,293000562,M287路,粤B69851
114.047851,22.717145,2014/6/10 9:56,293000562,M287路,粤B69851
114.044227,22.700983,2014/6/10 10:04,361320836,M287路,粤B69851
114.044227,22.700983,2014/6/10 10:04,361320836,M287路,粤B69851
114.037948,22.652667,2014/6/10 12:18,294381921,M353路,粤B69852
114.037948,22.652667,2014/6/10 12:18,294381921,M353路,粤B69852
114.018455,22.6632,2014/6/10 6:56,441052651,M424路,粤B69853
114.018455,22.6632,2014/6/10 6:56,441052651,M424路,粤B69853
114.053207,22.745103,2014/6/10 7:14,364046322,M287路,粤B69913
114.053207,22.745103,2014/6/10 7:14,364046322,M287路,粤B69913
114.052978,22.745372,2014/6/10 10:00,285024776,M287路,粤B69913
114.052978,22.745372,2014/6/10 10:00,285024776,M287路,粤B69913
114.038719,22.642728,2014/6/10 13:49,290792029,M353路,粤B69923
114.039909,22.651632,2014/6/10 13:09,330707510,M353路,粤B69930
114.039909,22.651632,2014/6/10 13:09,330707510,M353路,粤B69930
114.033767,22.656343,2014/6/10 23:46,294502184,M353路,粤B69930
114.034988,22.750652,2014/6/10 12:42,330683838,M287路,粤B69931
114.023063,22.657682,2014/6/10 12:33,324757485,M424路,粤B69932
114.023063,22.657682,2014/6/10 12:33,324757485,M424路,粤B69932
114.044456,22.689168,2014/6/10 7:36,293858912,M287路,粤B69933
114.053329,22.745088,2014/6/10 8:09,360982980,M287路,粤B69933
114.053329,22.745088,2014/6/10 8:09,360982980,M287路,粤B69933
114.054733,22.736516,2014/6/10 8:51,291281084,M287路,粤B69933
114.054733,22.736516,2014/6/10 8:51,291281084,M287路,粤B69933
114.055328,22.722806,2014/6/10 10:05,361216241,M287路,粤B69933
114.055328,22.722806,2014/6/10 10:05,361216241,M287路,粤B69933
114.020797,22.742336,2014/6/10 11:04,327234727,M287路,粤B69933
114.020797,22.742336,2014/6/10 11:04,327234727,M287路,粤B69933
114.033073,22.751216,2014/6/10 12:56,320860079,M287路,粤B69933
114.041763,22.708452,2014/6/10 18:42,251103101,M287路,粤B69935
114.031806,22.637508,2014/6/10 8:43,325181863,M353路,粤B69939
114.031806,22.637508,2014/6/10 8:43,325181863,M353路,粤B69939
114.032569,22.629959,2014/6/10 14:13,321316634,M353路,粤B69939
113.87577,22.787841,2014/6/10 7:31,290729989,M248路,粤B70292
113.87577,22.787841,2014/6/10 7:31,290729989,M248路,粤B70292
113.846412,22.772987,2014/6/10 14:02,328861381,M248路,粤B70305
114.144599,22.609817,2014/6/10 7:00,281031138,383路,粤B70475
114.144599,22.609817,2014/6/10 7:00,281031138,383路,粤B70475
114.142379,22.6095,2014/6/10 7:01,660551164,383路,粤B70475
114.142379,22.6095,2014/6/10 7:01,660551164,383路,粤B70475
114.140701,22.609382,2014/6/10 7:01,330022276,383路,粤B70475
114.140701,22.609382,2014/6/10 7:01,330022276,383路,粤B70475
114.140022,22.609275,2014/6/10 7:01,329320813,383路,粤B70475
114.140022,22.609275,2014/6/10 7:01,329320813,383路,粤B70475
114.114303,22.5589,2014/6/10 11:41,325910921,383路,粤B70475
114.103996,22.559507,2014/6/10 11:48,330119110,383路,粤B70475
114.103996,22.559507,2014/6/10 11:48,330119110,383路,粤B70475
114.070983,22.55105,2014/6/10 13:52,290834453,383路,粤B70475
114.10408,22.560167,2014/6/10 15:33,325446429,383路,粤B70475
114.10408,22.560167,2014/6/10 15:33,325446429,383路,粤B70475
114.103782,22.553033,2014/6/10 18:07,293995598,383路,粤B70475
114.115653,22.558731,2014/6/10 18:08,80145287,383路,粤B70475
114.117866,22.569715,2014/6/10 18:11,295093525,383路,粤B70475
114.120216,22.606765,2014/6/10 18:27,321489464,383路,粤B70475
114.120216,22.606765,2014/6/10 18:27,321489464,383路,粤B70475
113.964134,22.541517,2014/6/10 21:34,330186795,383路,粤B70475
114.116851,22.604,2014/6/10 22:32,23586857,383路,粤B70475
113.856056,22.800802,2014/6/10 8:57,294485016,M248路,粤B70523
113.856056,22.800802,2014/6/10 8:57,294485016,M248路,粤B70523
113.851188,22.797515,2014/6/10 18:09,293967099,M248路,粤B70523
113.849197,22.794332,2014/6/10 15:35,291390466,M248路,粤B70528
113.880256,22.786872,2014/6/10 11:19,329601137,M248路,粤B70538
113.880256,22.786872,2014/6/10 11:19,329601137,M248路,粤B70538
113.85791,22.800312,2014/6/10 12:36,326389415,M248路,粤B70538
113.85791,22.800312,2014/6/10 12:36,326389415,M248路,粤B70538
113.85659,22.800727,2014/6/10 8:02,323034316,高峰52线路,粤B70541
113.85659,22.800727,2014/6/10 8:02,323034316,高峰52线路,粤B70541
113.859619,22.799695,2014/6/10 12:33,327129871,高峰52线路,粤B70541
113.859619,22.799695,2014/6/10 12:33,327129871,高峰52线路,粤B70541
114.057113,22.619348,2014/6/10 11:49,23597985,M342路,粤B71871
114.057113,22.619348,2014/6/10 11:49,23597985,M342路,粤B71871
113.881027,22.593002,2014/6/10 9:44,292898944,605路,粤B72170
113.881027,22.593002,2014/6/10 9:44,292898944,605路,粤B72170
113.906448,22.559576,2014/6/10 11:08,290638696,605路,粤B72170
113.906448,22.559576,2014/6/10 11:08,290638696,605路,粤B72170
113.876495,22.594587,2014/6/10 12:48,291632580,605路,粤B72207
113.876495,22.594587,2014/6/10 12:48,291632580,605路,粤B72207
113.890899,22.586307,2014/6/10 12:56,80039972,605路,粤B72207
113.890899,22.586307,2014/6/10 12:56,80039972,605路,粤B72207
114.066566,22.624612,2014/6/10 8:36,328065070,M342路,粤B72229
114.066566,22.624612,2014/6/10 8:36,328065070,M342路,粤B72229
113.904151,22.579328,2014/6/10 14:13,326501564,605路,粤B72281
113.866806,22.595771,2014/6/10 7:27,327079234,M245路,粤B72367
113.866806,22.595771,2014/6/10 7:27,327079234,M245路,粤B72367
113.881362,22.584375,2014/6/10 9:26,294475185,M245路,粤B72367
113.881362,22.584375,2014/6/10 9:26,294475185,M245路,粤B72367
113.906478,22.576883,2014/6/10 8:28,321999769,M245路,粤B72380
113.906478,22.576883,2014/6/10 8:28,321999769,M245路,粤B72380
113.897575,22.573608,2014/6/10 9:02,298356682,M245路,粤B72380
113.897575,22.573608,2014/6/10 9:02,298356682,M245路,粤B72380
114.142547,22.609533,2014/6/10 12:30,323007810,383路,粤B74271
114.136108,22.609785,2014/6/10 12:33,660446301,383路,粤B74271
114.136108,22.609785,2014/6/10 12:33,660446301,383路,粤B74271
114.088737,22.551792,2014/6/10 13:06,326601094,383路,粤B74271
114.144752,22.609849,2014/6/10 16:37,324918707,383路,粤B74271
114.039085,22.549417,2014/6/10 17:47,322215983,383路,粤B74271
114.039085,22.549417,2014/6/10 17:47,322215983,383路,粤B74271
113.962913,22.541999,2014/6/10 18:58,293874812,383路,粤B74271
114.083465,22.5517,2014/6/10 23:22,328893597,383路,粤B74271
114.118484,22.5645,2014/6/10 23:33,296205698,383路,粤B74271
114.117835,22.570566,2014/6/10 23:34,326742294,383路,粤B74271
114.112449,22.585916,2014/6/10 23:38,294340850,383路,粤B74271
113.789108,22.721519,2014/6/10 19:26,320781268,615路,粤B74276
113.855567,22.587015,2014/6/10 9:44,292460363,615路,粤B74366
113.855567,22.587015,2014/6/10 9:44,292460363,615路,粤B74366
113.823356,22.679685,2014/6/10 14:15,321090010,615路,粤B74366
113.816192,22.672536,2014/6/10 14:25,280495217,615路,粤B74366
113.908828,22.571264,2014/6/10 6:05,323001272,615路,粤B74377
113.908828,22.571264,2014/6/10 6:05,323001272,615路,粤B74377
113.875587,22.572132,2014/6/10 6:18,329623703,615路,粤B74377
113.875587,22.572132,2014/6/10 6:18,329623703,615路,粤B74377
113.778274,22.721683,2014/6/10 8:15,296004306,615路,粤B74377
113.778274,22.721683,2014/6/10 8:15,296004306,615路,粤B74377
113.809844,22.668296,2014/6/10 16:43,321944967,615路,粤B74377
113.889381,22.581575,2014/6/10 22:15,290517552,615路,粤B74377
113.809471,22.717161,2014/6/10 7:09,361062500,615路,粤B74387
113.800132,22.720891,2014/6/10 14:18,324825462,615路,粤B74387
113.808006,22.717866,2014/6/10 18:32,330649238,615路,粤B74387
113.792556,22.72122,2014/6/10 9:28,292182954,615路,粤B74390
113.792556,22.72122,2014/6/10 9:28,292182954,615路,粤B74390
113.833099,22.720287,2014/6/10 16:42,322576252,615路,粤B74390
113.87918,22.575235,2014/6/10 6:44,251253065,615路,粤B74391
113.87918,22.575235,2014/6/10 6:44,251253065,615路,粤B74391
113.874053,22.573076,2014/6/10 6:45,364043041,615路,粤B74391
113.874053,22.573076,2014/6/10 6:45,364043041,615路,粤B74391
113.842857,22.602855,2014/6/10 6:55,360827971,615路,粤B74391
113.842857,22.602855,2014/6/10 6:55,360827971,615路,粤B74391
113.812568,22.669908,2014/6/10 7:17,320230327,615路,粤B74391
113.812568,22.669908,2014/6/10 7:17,320230327,615路,粤B74391
113.826087,22.686941,2014/6/10 7:26,292683066,615路,粤B74391
113.826087,22.686941,2014/6/10 7:26,292683066,615路,粤B74391
113.819648,22.674768,2014/6/10 9:01,325385818,615路,粤B74391
113.819648,22.674768,2014/6/10 9:01,325385818,615路,粤B74391
113.878456,22.574327,2014/6/10 9:49,293848690,615路,粤B74391
113.878456,22.574327,2014/6/10 9:49,293848690,615路,粤B74391
113.823127,22.676988,2014/6/10 12:03,292139504,615路,粤B74391
113.823127,22.676988,2014/6/10 12:03,292139504,615路,粤B74391
113.791763,22.721275,2014/6/10 13:18,323847686,615路,粤B74391
113.791763,22.721275,2014/6/10 13:18,323847686,615路,粤B74391
113.82341,22.679311,2014/6/10 7:44,294797544,615路,粤B74392
113.82341,22.679311,2014/6/10 7:44,294797544,615路,粤B74392
113.911689,22.581092,2014/6/10 9:40,280121380,615路,粤B74392
113.911689,22.581092,2014/6/10 9:40,280121380,615路,粤B74392
113.910301,22.575923,2014/6/10 9:46,326214997,615路,粤B74392
113.910301,22.575923,2014/6/10 9:46,326214997,615路,粤B74392
113.871505,22.57476,2014/6/10 6:55,361106037,615路,粤B74399
113.871505,22.57476,2014/6/10 6:55,361106037,615路,粤B74399
113.811065,22.668907,2014/6/10 7:25,329894833,615路,粤B74399
113.811065,22.668907,2014/6/10 7:25,329894833,615路,粤B74399
113.825813,22.686407,2014/6/10 7:35,291601352,615路,粤B74399
113.825813,22.686407,2014/6/10 7:35,291601352,615路,粤B74399
113.858238,22.584884,2014/6/10 11:05,322257108,615路,粤B74399
113.858238,22.584884,2014/6/10 11:05,322257108,615路,粤B74399
113.824264,22.639125,2014/6/10 13:17,293580332,615路,粤B74399
113.824264,22.639125,2014/6/10 13:17,293580332,615路,粤B74399
113.795753,22.721256,2014/6/10 13:56,329470963,615路,粤B74399
113.823463,22.639541,2014/6/10 21:19,324209597,615路,粤B74399
113.830635,22.631052,2014/6/10 21:22,324869236,615路,粤B74399
114.017532,22.664484,2014/6/10 7:41,294314143,M421路,粤B74475
114.017532,22.664484,2014/6/10 7:41,294314143,M421路,粤B74475
114.102851,22.6235,2014/6/10 17:33,323472149,M421路,粤B74475
114.102851,22.6235,2014/6/10 17:33,323472149,M421路,粤B74475
114.08358,22.640766,2014/6/10 18:43,361345240,M421路,粤B74475
114.08358,22.640766,2014/6/10 18:43,361345240,M421路,粤B74475
114.092834,22.702033,2014/6/10 7:12,22031083,M264路,粤B74615
114.092834,22.702033,2014/6/10 7:12,22031083,M264路,粤B74615
114.045181,22.693244,2014/6/10 7:24,330277307,M264路,粤B74615
114.045181,22.693244,2014/6/10 7:24,330277307,M264路,粤B74615
114.031799,22.667932,2014/6/10 7:37,330603205,M264路,粤B74615
114.031799,22.667932,2014/6/10 7:37,330603205,M264路,粤B74615
114.031379,22.666328,2014/6/10 8:44,329436579,M264路,粤B74615
114.031379,22.666328,2014/6/10 8:44,329436579,M264路,粤B74615
114.032569,22.668783,2014/6/10 12:33,292963280,M264路,粤B74615
114.04573,22.693016,2014/6/10 12:42,151037659,M264路,粤B74615
114.03865,22.652282,2014/6/10 17:00,293335752,M264路,粤B74615
114.03865,22.652282,2014/6/10 17:00,293335752,M264路,粤B74615
114.044532,22.69325,2014/6/10 17:29,323279463,M264路,粤B74615
114.044532,22.69325,2014/6/10 17:29,323279463,M264路,粤B74615
114.121246,22.698682,2014/6/10 19:13,360273609,M264路,粤B74615
114.044448,22.693216,2014/6/10 21:05,324231936,M264路,粤B74615
114.03688,22.653566,2014/6/10 8:41,322974690,M421路,粤B74640
114.03688,22.653566,2014/6/10 8:41,322974690,M421路,粤B74640
114.01155,22.677467,2014/6/10 9:47,361385345,M421路,粤B74640
114.01155,22.677467,2014/6/10 9:47,361385345,M421路,粤B74640
114.107147,22.698232,2014/6/10 7:16,323279487,M264路,粤B74671
114.107147,22.698232,2014/6/10 7:16,323279487,M264路,粤B74671
114.034599,22.686817,2014/6/10 12:56,328404485,M264路,粤B74671
114.125213,22.696683,2014/6/10 7:28,326571053,M264路,粤B74752
114.125213,22.696683,2014/6/10 7:28,326571053,M264路,粤B74752
114.111419,22.697465,2014/6/10 7:33,361475779,M264路,粤B74752
114.111419,22.697465,2014/6/10 7:33,361475779,M264路,粤B74752
114.086563,22.699983,2014/6/10 7:40,364043779,M264路,粤B74752
114.086563,22.699983,2014/6/10 7:40,364043779,M264路,粤B74752
114.06002,22.6914,2014/6/10 7:48,323508484,M264路,粤B74752
114.06002,22.6914,2014/6/10 7:48,323508484,M264路,粤B74752
114.029197,22.658416,2014/6/10 9:07,296421981,M264路,粤B74752
114.029197,22.658416,2014/6/10 9:07,296421981,M264路,粤B74752
114.032463,22.668565,2014/6/10 9:17,322963769,M264路,粤B74752
114.032463,22.668565,2014/6/10 9:17,322963769,M264路,粤B74752
114.03302,22.6697,2014/6/10 9:18,23431203,M264路,粤B74752
114.03302,22.6697,2014/6/10 9:18,23431203,M264路,粤B74752
114.024765,22.659833,2014/6/10 17:53,296312603,M264路,粤B74752
114.024765,22.659833,2014/6/10 17:53,296312603,M264路,粤B74752
114.1277,22.693767,2014/6/10 19:54,323765271,M264路,粤B74752
114.059631,22.6914,2014/6/10 20:12,322200602,M264路,粤B74752
114.030502,22.665149,2014/6/10 20:31,322452615,M264路,粤B74752
114.084686,22.697732,2014/6/10 21:44,280667317,M264路,粤B74752
114.124252,22.698217,2014/6/10 11:54,20348646,M264路,粤B74777
114.025184,22.659749,2014/6/10 10:14,294341375,M264路,粤B74779
114.030632,22.664916,2014/6/10 10:19,329202950,M264路,粤B74779
114.050132,22.6923,2014/6/10 10:35,324264924,M264路,粤B74779
114.121231,22.698499,2014/6/10 11:05,327323782,M264路,粤B74779
114.147483,22.684183,2014/6/10 12:53,296406471,M264路,粤B74779
114.1166,22.696733,2014/6/10 13:10,23314581,M264路,粤B74779
114.059814,22.691383,2014/6/10 13:23,290121586,M264路,粤B74779
114.131202,22.610776,2014/6/10 7:49,322096222,383路,粤B75041
114.131202,22.610776,2014/6/10 7:49,322096222,383路,粤B75041
114.079292,22.551631,2014/6/10 8:42,292202054,383路,粤B75041
114.079292,22.551631,2014/6/10 8:42,292202054,383路,粤B75041
114.104194,22.554939,2014/6/10 12:40,360175997,383路,粤B75041
114.104194,22.554939,2014/6/10 12:40,360175997,383路,粤B75041
114.046569,22.550991,2014/6/10 13:08,327190134,383路,粤B75041
114.046569,22.550991,2014/6/10 13:08,327190134,383路,粤B75041
114.104095,22.555004,2014/6/10 18:37,323118024,383路,粤B75085
114.108222,22.558591,2014/6/10 18:39,360684621,383路,粤B75085
114.139465,22.609296,2014/6/10 6:24,292541962,383路,粤B75100
114.139465,22.609296,2014/6/10 6:24,292541962,383路,粤B75100
114.13755,22.609416,2014/6/10 6:26,151079976,383路,粤B75100
114.13755,22.609416,2014/6/10 6:26,151079976,383路,粤B75100
114.135597,22.609935,2014/6/10 6:26,23310027,383路,粤B75100
114.135597,22.609935,2014/6/10 6:26,23310027,383路,粤B75100
114.12046,22.607328,2014/6/10 6:33,660551708,383路,粤B75100
114.12046,22.607328,2014/6/10 6:33,660551708,383路,粤B75100
114.036132,22.548603,2014/6/10 7:26,327508893,383路,粤B75100
114.036132,22.548603,2014/6/10 7:26,327508893,383路,粤B75100
114.145233,22.609855,2014/6/10 10:41,364061729,383路,粤B75100
114.145233,22.609855,2014/6/10 10:41,364061729,383路,粤B75100
114.140029,22.609272,2014/6/10 14:18,327222068,383路,粤B75100
114.135932,22.609767,2014/6/10 14:21,329607610,383路,粤B75100
114.007247,22.53705,2014/6/10 15:35,293157123,383路,粤B75100
114.007247,22.53705,2014/6/10 15:35,293157123,383路,粤B75100
114.060333,22.551315,2014/6/10 16:51,23614549,383路,粤B75100
114.09378,22.5519,2014/6/10 17:08,287032632,383路,粤B75100
114.09378,22.5519,2014/6/10 17:08,287032632,383路,粤B75100
114.114967,22.580984,2014/6/10 17:28,293034215,383路,粤B75100
114.114967,22.580984,2014/6/10 17:28,293034215,383路,粤B75100
114.079185,22.55145,2014/6/10 19:25,322907829,383路,粤B75100
114.101623,22.552455,2014/6/10 21:04,325119987,383路,粤B75100
114.065414,22.631912,2014/6/10 8:34,23501458,M342路,粤B75110
114.065414,22.631912,2014/6/10 8:34,23501458,M342路,粤B75110
114.064926,22.633396,2014/6/10 8:35,295034743,M342路,粤B75110
114.064926,22.633396,2014/6/10 8:35,295034743,M342路,粤B75110
114.142814,22.609617,2014/6/10 14:07,328284657,383路,粤B75248
113.979682,22.536216,2014/6/10 16:10,323861483,383路,粤B75248
113.979682,22.536216,2014/6/10 16:10,323861483,383路,粤B75248
114.080635,22.551633,2014/6/10 16:43,30091612,383路,粤B75248
114.080635,22.551633,2014/6/10 16:43,30091612,383路,粤B75248
114.058113,22.551216,2014/6/10 21:01,291436690,383路,粤B75248
114.11367,22.583883,2014/6/10 21:31,700227107,383路,粤B75248
114.119148,22.606166,2014/6/10 21:37,292848243,383路,粤B75248
114.05043,22.692411,2014/6/10 10:38,322881212,M342路,粤B75265
114.05043,22.692411,2014/6/10 10:38,322881212,M342路,粤B75265
114.055717,22.6196,2014/6/10 6:34,30035961,383路,粤B75268
114.055717,22.6196,2014/6/10 6:34,30035961,383路,粤B75268
114.055747,22.61635,2014/6/10 6:36,293144303,383路,粤B75268
114.055747,22.61635,2014/6/10 6:36,293144303,383路,粤B75268
113.964332,22.541387,2014/6/10 8:35,323562452,383路,粤B75268
114.104034,22.55702,2014/6/10 9:33,294094537,383路,粤B75268
114.062652,22.550117,2014/6/10 10:51,325053769,383路,粤B75268
114.048118,22.670917,2014/6/10 15:37,291286600,383路,粤B75268
114.048118,22.670917,2014/6/10 15:37,291286600,383路,粤B75268
114.131378,22.6109,2014/6/10 19:06,292400396,383路,粤B75268
114.083786,22.551605,2014/6/10 21:39,328676614,383路,粤B75268
114.13887,22.609233,2014/6/10 10:12,291200104,383路,粤B75282
114.03823,22.549217,2014/6/10 11:25,293441553,383路,粤B75282
114.143867,22.609666,2014/6/10 7:23,293877525,383路,粤B75380
114.143867,22.609666,2014/6/10 7:23,293877525,383路,粤B75380
114.141532,22.609479,2014/6/10 7:23,322758805,383路,粤B75380
114.141532,22.609479,2014/6/10 7:23,322758805,383路,粤B75380
114.036949,22.5489,2014/6/10 8:46,322716023,383路,粤B75380
114.036949,22.5489,2014/6/10 8:46,322716023,383路,粤B75380
113.965057,22.541181,2014/6/10 14:00,323909914,383路,粤B75380
114.026367,22.539545,2014/6/10 14:13,321783849,383路,粤B75380
114.079116,22.551584,2014/6/10 14:41,323639786,383路,粤B75380
114.0485,22.551166,2014/6/10 15:59,322701094,383路,粤B75411
114.0485,22.551166,2014/6/10 15:59,322701094,383路,粤B75411
114.085197,22.551666,2014/6/10 17:44,680594990,383路,粤B75411
114.085197,22.551666,2014/6/10 17:44,680594990,383路,粤B75411
